id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LTB,PTB,RTB,SIM,T016B1,T016BCG,T016PPD,T027B1,T027BCG,T027PPD,T080B1,T080BCG,T080PPD,T095B1,T095BCG,T095PPD,T101B1,T101BCG,T101PPD,T104B1,T104BCG,T104PPD,T011B1,T011BCG,T011PPD,T013B1,T013BCG,T013PPD,T014B1,T014BCG,T014PPD,T032B1,T032BCG,T032PPD,T033B1,T033BCG,T033PPD,T047B1,T047BCG,T047PPD,T051B1,T051BCG,T051PPD,T107B1,T107BCG,T107PPD,T108B1,T108BCG,T108PPD,T166B1,T166BCG,T166PPD,T173B1,T173BCG,T173PPD,T176B1,T176BCG,T176PPD,T035B1,T035BCG,T090B1,T090BCG,T090PPD,T142B1,T142BCG,T142PPD,T163B1,T163BCG,T163PPD,T164B1,T164BCG,T164PPD,T165B1,T165BCG,T165PPD,isotopes
31,M942T8217,2.829660492,1.254142427,0.226026323,0.043353148,941.5105252,941.5095836,941.5125413,8217.2784,8204.2446,8225.5872,18,6,9,1,2,4792916.504,14877361.62,2018459.223,11087522.43,5430802.026,12763020.78,2683406.636,1832167.87,6218227.2,2210104.599,10558207.47,8096912.954,190320.5454,253246.3796,259542.5424,63048.08829,8841036.191,939032.0184,1354528.245,2042675.675,20534885.75,532200.9322,39739894.09,28991896.76,634178.9894,544750.2687,10970911.01,313416.7926,282843.1855,109181.9483,1074367.206,10454583.69,133222221.3,6461989.736,1602182.03,4618077.205,1052328.912,2580615.55,3008868.303,0,24770.0154,0,6449497.721,855323.1188,2925955.425,0,0,0,0,0,0,0,0,0,7245875.5,681798.108,3657133.266,1706070.229,1270574.472,0,0,0,0,0,0,0,0,0,0,0,0,
32,M708T7904,2.252334136,-1.250145153,0.226893865,0.099050395,708.1384178,708.1367282,708.1409732,7903.8396,7888.9218,7922.4786,18,5,10,0,3,1395373.15,5698813.159,2349316.787,4054252.252,797160.0484,766019.7957,2546835.394,1194966.357,736065.6722,4956052.461,317933.2982,3433330.768,1630281.23,1864731.276,5308522.475,49678677.19,9324238.889,15945521.47,239736.1735,8849332.563,1562489.798,6121102.279,1891087.418,1500874.397,374190.1238,953980.3061,649116.3352,5387077.367,3931971.625,2312792.46,1643133.287,3968282.083,4070915.67,1879695.267,4203338.424,186229.2848,1883892.161,3993190.508,1336328.521,505449.7092,6624672.661,3870008.662,2156824.639,1703327.312,584110.6748,12807.41085,5807820.565,1022825.599,14376.16223,206334.5426,16681.5075,242895.1791,207202.5708,0,2986854.989,4907874.178,3571207.254,1835951.463,2638359.03,486335.6499,276440.8129,88987.86005,146704.0582,77555.98706,135554.7227,0,83663.80807,124680.9834,296896.3285,9950449.16,1800818.95,
33,M1168T8187,2.304595154,1.245139864,0.227892762,0.318211628,1167.584742,1167.582979,1167.586518,8187.1458,8176.806,8204.3694,23,9,8,1,4,7520702.695,2265307.289,680203.1914,48529616.26,36508626.3,63223648.48,596804.7673,25683714.5,99597869.73,44857280.14,73925308.97,11555844.43,13809305.48,20855586.26,10697036.99,680837.4967,443372.2844,745005.4031,24195871.54,6679392.099,44901374.85,532723.555,29532525.01,134269899.2,469208090.5,318741.7021,10036803.79,244417.6917,7675469.037,911038.4406,115398303.3,40132697.46,91913780.97,60064634.17,28881725.54,231243.8984,301960263.7,571778.3631,359494.689,0,124753.2377,0,78247332.34,321108.6479,527590.1702,0,0,0,0,0,0,0,0,0,101130559.4,36449092.61,45095213.95,110400554.5,76329478.9,0,0,0,0,0,0,0,0,0,0,0,0,
34,M425T8488,5.383973611,-1.221134498,0.238442174,0.224965516,425.1373992,425.1346167,425.1379317,8488.0218,8483.4288,8493.6732,15,9,5,1,0,3814367.946,2712219.095,214872.4989,4299929.482,3042103.603,3361303.893,3884885.11,0,4193041.204,0,0,4573760.205,0,0,0,0,107436107.7,23175781.89,0,3748179.829,3513887.436,2960554.936,0,0,0,7894047.463,0,1026830.616,3513680.079,116914.7058,0,0,0,4002771.529,2978359.955,94171.73003,0,27475901.57,108867.5236,0,0,0,0,24510254.02,1930653.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,M387T8342,2.183578596,-1.204904384,0.239638782,0.010380677,387.1800975,387.1781486,387.1806938,8341.7112,8323.971,8353.2486,19,5,10,1,3,4831710.836,808457046.2,0,44996477.19,9980246.037,1810322.794,0,16783133.85,1428422254,3719492198,20448050.57,1828112779,5396212.675,2073643.369,1502758603,1225741130,110107.4522,10346.18913,5762408.271,1688926292,25994672.19,15343.23465,1308048804,130671616.7,2629453.46,68186.71169,798649614.6,128693.493,43858440.34,214202.0123,132527.2998,436371855.1,201979296.4,216177554.4,3683165.147,0,57742133.07,0,8759.431318,0,92568421.31,0,150428529.9,29621.61392,18485.52728,0,0,0,0,0,0,0,0,0,18574351.2,55685335.9,258736284.3,823667.0188,104209.8868,0,0,0,0,0,0,0,0,0,0,0,0,
36,M404T1450,5.024304596,1.20443448,0.244378725,0.451902519,403.8909817,403.8907085,403.8912375,1450.47732,1439.63502,1464.99906,24,6,5,4,9,5371041.795,6266.134969,4371.60829,11300689.35,37977585.63,24445674.85,0,7749.092474,1081394.413,19374412.34,30076.81176,3211085.297,1523163.73,350327.7362,93227.14917,11324.60567,3100.933039,31497.80091,287268.9621,1840.782024,5825.187198,49684.91203,2552245.879,1169249.316,42095.91028,5083.940176,0,142520.5879,4713742.622,110395.0198,22037578.09,41450403.6,2559.578853,117603187.4,336485003,3942.034299,1380660.711,4185.171308,0,1517654.46,52900936.59,5056.427112,2321973.408,7018.495951,10240.37943,826710.5322,107262.4648,64078228.84,2493676.392,0,31034637.08,3391962.76,16167325.41,49950442.41,10179566.22,113483995,135052.0067,481816.72,39974010.65,25180270.04,1149893.953,2124652.452,109822.2485,31242.93837,3948145.663,2696547.48,62692893.52,8064652.15,26947183.63,23443574.93,22303258.9,
37,M862T1063,5.239148425,-1.200181351,0.246221836,0.162245735,861.6193473,861.6172969,861.6197563,1062.98253,1048.93008,1076.2827,24,9,9,2,4,4431620.663,82173.96728,0,24377148.01,218169644.2,64970695.45,0,496358.2198,13611582.49,1656739.146,19321.38897,2270472.361,157230.5193,10382.46471,601710.3823,3502.237709,9991.557448,0,1019640.59,8614.766839,99938.55159,1148.722958,6303612.983,5319193.829,158373.7665,0,316033.5382,1348.615582,13171469.16,0,9178674.706,15014907.6,472474.4243,1379140.383,10708549.09,0,22435544.2,0,1303.914305,0,1479.486523,0,939202.2461,0,1353.840325,17222.61148,2318.361248,269403.5351,8440.824216,0,1467.280589,0,0,0,227131.3662,5406577.444,2656621.831,1225981.546,1111615.371,6599.28933,0,0,246953.0404,2057.500503,11581.44422,35017.12658,2113.17015,0,1036.10294,1638.199614,0,
38,M606T1450,4.634269036,1.194999222,0.247797284,0.302132396,605.8341938,605.8336638,605.835279,1449.88629,1440.1881,1464.70194,24,6,5,4,9,1401583.698,12280.94592,3007.814548,21519564.92,17209396.95,10355777.23,0,62976.04378,444638.0437,7940583.539,0,922815.6339,979010.7342,156235.3709,59703.39869,9073.157391,12477.52669,276104.9852,4486210.721,45387.77606,856059.4772,14821.51836,9185441.301,559655.7351,1982848.962,1734.665371,1462574.262,3644.454982,2091646.765,35722.0353,10804097.9,24344366.55,86119.51295,44387072.9,184030489.7,5090.941415,812695.3066,11943.6142,2295.934473,705705.4181,10385768.34,476685.8516,950358.746,3885.743358,0,115231.2151,296260.9992,298394.7493,901766.5613,0,5610210.081,6776898.372,3284735.703,10514961.26,4272781.353,53923882.75,2992527.291,1247779.709,47574975.87,5553064.856,1602648.602,750667.9665,314660.9115,1624910.124,321407.1342,0,13645122.1,1340301.825,6638014.371,7749504.524,4019490.221,
39,M1167T8187,2.155023334,1.186213933,0.249517368,0.390186528,1167.333626,1167.331957,1167.335836,8187.3078,8175.5526,8207.8476,26,9,9,1,5,12510963.31,2240761.828,1049323.626,76468484.68,57447768.4,103080325.1,732082.1988,39988482.76,152641717.3,74006126.26,67171667.55,19156522.01,20056018.16,22562541.35,17052722.64,1849411.065,275935.5656,482372.5151,17806918.22,10911938.24,33262702.32,284220.3621,46122513.88,180814707.4,623379287.2,327779.8377,12106746.14,249271.5994,11989858.51,228275.0423,164169071.1,66101364.24,116448649.5,109806921.1,46247181.43,964502.0415,423426299.6,1177801.288,389687.1502,0,85952.47854,0,116561781.5,339049.763,608137.8305,0,0,0,0,0,0,0,0,0,136029096.9,57810927.08,67473912.14,183390534.7,142518412.1,0,0,0,0,0,0,0,0,0,0,0,0,
40,M454T8507,5.083278213,1.191112485,0.249651674,0.182099633,454.3162134,454.3155837,454.3168948,8506.8918,8501.3442,8520.4434,21,10,9,2,0,2071656.678,1830456.656,13426816.4,1987650.043,1612230.814,2270307.167,14559249.44,0,2081031.048,0,0,2637155.128,0,0,0,0,7255778.629,4645613.334,0,2026116.664,2105679.075,17509618.74,0,0,0,14033242.91,0,16463906.04,188199269.4,14358396.14,0,0,0,2140105.054,1818120.182,17763770.56,0,7175201.396,9625229.626,0,0,0,0,19204398.55,15600420.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,M442T3063,1.657257073,1.176629645,0.249786074,0.475835182,442.2444806,442.2440913,442.245317,3062.80362,3051.97164,3071.17002,23,4,9,4,4,15906054.55,1350888.915,13011979.29,18727959.33,79021728.9,58507571.67,150897880.4,12030684.24,3733306.498,53471423.29,7204250.083,22525559.8,10644092.14,17677944.51,23129123.68,830677.7139,93910302.81,37215753.93,10887079.01,4858832.542,2027517.332,32990919.79,20111885.03,38687317.42,4707712.981,69749323.43,86406291.29,208750953.9,12606242.39,259063951,99930424.64,73471379.98,22416567.29,4759855.928,31169315.92,44567693.38,11439622.44,36398238.12,45144335.82,175177660.1,4112630.251,7008160.809,31049305.12,86142469.05,42466212.36,63474629.67,2839833.457,319402122.8,5023069.752,1253930.303,7434632.053,720974.845,40625588.29,5378371.296,32335962.73,57901718.77,41094483.04,36694843.49,17547108.98,35912055.64,31489173.45,553574.4776,877170.1517,1860084.132,112605192.6,105205712.1,1950123.704,2266619.715,2394051.953,1708862.295,2304887.077,
42,M821T1061,5.255166786,-1.185205547,0.251919464,0.16771413,820.8556418,820.8550428,820.8561137,1061.28102,1038.71124,1069.96884,29,12,11,3,3,15617921.77,564040.8516,2156.758902,55598643.81,603480374.1,186541510.4,3019.011357,660829.6372,28885580.26,4556790.403,584388.5882,6709357.922,548836.5851,74375.62766,1500181.911,41748.41561,7934.157609,794.560955,1803346.77,19345.12261,2053578.711,0,15252936.5,12460892.17,330610.5105,1448.853299,4860.651589,1148.783537,40898274.47,2464.958028,27444375.31,43845732.52,1607523.458,3307840.221,23248055.27,1057.705667,54271507.09,0,2546.319793,251588.1899,2918.81239,1138.779872,2019633.953,0,3022.123717,244444.5695,0,1588203.373,0,0,0,4481840.209,1424.842166,0,405777.8097,14581623.29,2040425.001,1030143.948,5162865.147,32076.70152,0,23718.60716,262941.9727,0,291841.2989,206605.3962,0,1928.914054,0,0,1429.259185,
43,M861T1062,5.244346892,-1.184012638,0.252406523,0.16933284,861.118034,861.1177107,861.1185844,1062.41745,1047.72522,1068.53826,24,11,9,2,2,11233582.72,370498.0805,0,31182794.09,365018899.3,104681127.8,0,890035.6214,22238054.85,2809321.584,35066.99381,4021688.439,318882.8771,23059.27528,1145349.507,5263.683637,13459.02261,0,1709820.921,18023.87363,209229.294,1250.985032,10806246.31,8403116.461,211179.6672,0,634631.3518,0,20566998.77,0,15408072.78,25870251.42,804443.1015,2500482.74,16583008.68,1523.835923,36618729.24,0,1264.309028,15961.02745,0,1166.977347,1647648.317,0,0,60309.58829,2898.648348,455274.1009,0,0,0,0,0,0,335593.7713,9936998.967,1342765.393,663616.2602,1884869.244,8158.51211,0,20247.5659,0,2283.489687,39217.61192,48992.15842,2454.346064,0,0,0,0,
44,M861T1063_2,5.275482501,-1.183890626,0.25246371,0.171451718,861.3687128,861.3684008,861.369028,1063.02804,1046.76582,1068.53826,23,10,9,2,2,9368184.249,285921.7452,2178.465466,29561832.14,334781143.6,95509684.41,0,778152.4101,20380561.15,2472310.979,33058.00839,3593599.244,245214.9986,41441.303,999808.5373,6628.365685,9491.744139,0,1485245.921,18823.90718,190925.4443,1995.879057,9753559.466,8109123.743,209744.433,2174.377002,562566.0051,0,19967693.83,1501.643422,13852860.05,21742093.19,770647.4191,2243312.363,15499800.1,0,34263700,0,4198.127281,3446.699995,1342.305649,1342.672,1543687.67,0,2806.595785,17789.05691,2219.444804,540526.1045,0,0,0,0,3466.239422,2520.372878,322494.3543,9509417.536,1337003.712,749888.2354,1887694.584,4574.255658,0,28885.57171,0,0,48628.87723,39879.66745,5161.265629,0,2293.861499,6381.477686,1295.811502,
45,M821T1062,5.175545414,-1.181035663,0.253519135,0.168347616,820.6049861,820.6046484,820.6053683,1062.37326,1045.85388,1069.96884,27,11,10,3,3,17545467.51,543155.1795,1138.19222,61643467.1,680733629.2,212468978.6,0,706683.5676,32843903.34,5203166.312,137831.3685,7848564.878,512985.6727,68436.46079,1962079.828,34051.53835,2082.379975,787.9456873,2103935.521,10560.7119,355481.3865,848.0112891,17305146.53,14511350,388696.1315,0,1799332.404,1023.647074,48301707.23,0,31728463.15,48640855.92,1741449.802,3821714.132,26806088.67,0,62204729.88,0,0,53235.10986,5059.359874,0,2119856.603,0,1873.380918,129686.0114,1994.608342,1030952.286,2289.484152,0,0,6569297.964,0,0,493715.5661,16254103.92,2631965.658,1191137.279,5947579.834,2926.535468,26844.91226,0,0,2133.316835,74053.72449,60695.08048,0,0,0,1952.158418,0,
46,M821T1064,5.009511196,-1.17322729,0.256520441,0.169483681,821.106307,821.1059521,821.1067205,1064.2899,1048.93008,1069.96884,22,9,9,2,2,9027714.727,142430.6937,0,35715600.4,375130592.5,118726103.7,0,290967.6471,17656181.1,2883617.934,25208.30992,4260672.562,242106.9925,32132.1216,987431.9426,11785.14781,5112.134634,0,1163824.241,6914.608069,139706.677,1041.999358,9638563.828,7832279.25,213238.2365,0,775054.0052,0,26484158.77,1650.781242,17672336.68,29911638.2,963807.7227,2305332.703,15703386.7,0,34846272.94,0,0,180593.5216,0,0,1226548.173,0,0,92912.0738,1794.613519,1160508.97,0,0,0,197253.529,0,0,312495.1191,9600400.947,2873454.77,1428155.082,3228059.21,3680.351489,0,30428.56703,268885.9728,0,365077.2734,230479.2623,0,0,0,0,0,
47,M820T1064,5.002754659,-1.17164516,0.257129719,0.275046055,820.3542784,820.3536817,820.3544505,1064.33457,1052.95134,1077.1182,24,8,9,2,4,9185915.398,175252.6336,1161.195301,38881887.82,419859773,133858828.6,1442.803957,236109.8929,20545963.6,3338684.649,73316.41276,4810440.04,274525.4294,24175.36754,1060159.734,3680.93582,10014.92132,0,1311112.133,7546.822325,189319.6161,0,10852906.56,8986666.686,245432.5641,2162.00789,0,998.9749337,30063045.66,2076.305151,20557682.96,33670598.22,1088010.705,2348831.126,17072239.12,0,39605222.36,0,1241.72122,18828.60705,5557.314492,0,839821.3362,0,0,46792.81617,4040.37643,673789.7007,0,16853770.2,0,65482421.72,0,1666.091663,367115.8539,10209470.05,8377001.808,3350018.117,3473636.706,30267.99237,24227265.61,36979992.58,20060881.26,2083.411873,42535.1947,33831.39163,2740.116456,0,858.4040035,1472.443071,0,
48,M861T1063_1,5.074376019,-1.170311707,0.257706351,0.176691499,860.8673332,860.8664891,860.8677595,1063.18104,1048.93008,1076.2827,24,9,9,2,4,5553978.312,75389.06408,0,17677391.08,215442248.9,62368027.39,0,512054.2781,13973115.48,1658766.725,18090.33606,2231786.299,138157.8889,13899.11101,630989.1256,7285.467805,0,0,984604.6155,8385.250851,120150.3527,942.2999551,6224184.76,5242515.393,111667.7102,1443.781363,241596.5671,2520.2858,13628034.08,2878.299977,9305440.681,15311689.56,496446.7003,1373981.896,10064811.54,0,22414747.21,1583.731055,1312.831234,14506.83428,0,0,928918.4678,1152.096514,3324.648001,15331.59413,2024.907537,265303.8343,0,0,0,0,0,3096.934765,189748.4197,5978564.125,2504224.679,970553.9545,1259020.404,2050.414964,35430.64697,0,0,1710.780735,19799.85898,0,0,0,2249.746251,5008.459994,0,
49,M1196T1080,3.184840728,-1.154226262,0.262980066,0.104219037,1195.656659,1195.656233,1195.657169,1080.35262,1065.4869,1091.04498,28,12,11,2,3,24313357.73,1256626.156,0,131138660.7,283856471.1,55365232.58,6790.867298,2291693.765,4699779.111,6621830.106,338018.5473,6017429.572,1003897.766,2412661.01,1881068.764,108686.202,0,848.5253494,1840068.999,440313.6692,107980.0439,1612.352277,38648928.52,6852870.533,2397780.361,0,0,0,11902075.13,2150.947662,8803359.682,26968196.46,3209699.727,6288212.652,56222503.85,0,11772359.91,1227.540205,0,2444325.79,7774.441101,0,2096685.616,1232.585155,4656.404655,561071.1898,0,7113590.803,3777.399642,0,4304.303595,294294.6028,0,2183.120077,1065823.413,16139276.95,7390698.552,4824796.888,11323721.05,94945.52403,0,0,0,3245.664724,2835108.123,2227083.443,4101.479528,1810.395513,11607.4631,1961.034181,2878.250545,
50,M388T8341,2.056064664,-1.142436707,0.263655437,0.009189761,388.1833532,388.1821929,388.1859309,8341.3794,8323.971,8350.4436,17,6,9,0,2,1250772.107,199724881.6,0,10649349.22,2212390.984,339130.9092,26106.71158,3750550.324,352092681.3,806967133.5,1382699.951,448083549.4,1046136.149,454767.7037,324634500.6,267837997.1,54896.23527,0,1155209.615,409819192.1,5650296.897,0,321835322.6,30438675.5,609608.421,198693.4983,196425089.9,27349.20482,330435.6642,142407.2325,22149.55501,107604984.4,48834568.27,53342941.85,815710.4696,0,13396275.61,0,0,0,16328322.83,0,4912372.83,0,0,0,0,0,0,0,0,0,0,0,4555505.47,14884581.92,58330945.71,160741.5705,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,M1494T1084,3.464966446,-1.147031589,0.266053144,0.129105185,1493.567426,1493.566863,1493.56809,1083.63687,1073.99406,1091.04498,20,7,9,2,2,10310972.81,102347.5115,1542.656059,54637462.57,129932148,21910710.46,0,393177.2819,1428838.863,2794385.947,59989.36324,1963011.889,323632.657,834036.2718,287980.528,27037.84065,0,0,701099.0105,43767.7421,3081.74979,3364.864124,12928055.56,2252973.861,1075008.295,0,0,1521.993494,5446923.531,0,3899669.012,10016353.28,637499.4697,2530189.748,25394877.14,3407.969271,4292635.07,0,0,805805.609,0,0,556939.1643,2478.002368,2279.716236,173948.7425,2720.866089,2905420.863,0,0,0,234337.489,7946.376613,0,504296.498,5817117.454,4044177.433,3910043.463,7028181.147,350841.3287,81518.17749,0,318062.5127,6577.441732,941766.9236,476721.5205,5387.277971,0,1268.86945,1954.100228,0,
52,M690T8091,3.014729049,-1.14619954,0.266821176,0.246914932,690.3878242,690.3852192,690.3891368,8090.6334,8068.2522,8106.1764,29,10,11,2,4,920755.0503,48641908.56,299045.8512,18455536.6,3491596.205,11765645.69,689180.65,172689478.5,1858514.86,11083038.59,1972556.165,19951800.76,2536674.248,750764.7149,4323746.134,439888.5194,184974.8639,254814.1573,2206219.271,3681853.24,14829844.34,141740.5885,4600466.271,5216265.698,424693.1008,87333.06913,14284105.46,132073.3515,944417.9727,236163.5302,2450680.547,2967710.606,20322474.34,13121460.46,13808075.75,158654.828,1412973.499,467639.2819,318239.7708,0,574753.2407,0,18736610.9,315508.9831,163947.6821,0,0,0,0,0,0,0,0,0,37056653.14,1741284.355,4130271.478,34871101.94,78691133.65,0,0,0,0,0,0,0,0,0,0,0,0,
53,M1196T1083,3.24935784,-1.143687485,0.267234108,0.111532761,1196.257799,1196.257034,1196.258418,1082.94576,1067.25036,1091.04498,20,9,8,1,2,6756594.345,95727.95274,0,28963096.97,69502023.97,13180951.78,0,645995.2006,681611.5461,1651103.515,13896.71646,1402912.102,140459.0734,353001.3879,223031.5964,18688.11713,0,0,358002.0021,44724.76472,1643.135702,1341.101921,9227608.054,1249665.426,320433.5339,1958.529178,2983.948385,0,2916569.734,0,1936630.936,6313962.53,652267.3162,1547098.278,13472349.69,0,2767667.309,1529.700765,0,333376.3847,0,0,720432.6681,1239.43175,0,41127.43171,0,756170.5101,2111.847534,0,0,0,1822.827114,4196.901108,230868.6669,4136457.854,2250237.088,1239196.966,2504322.058,55493.55867,0,0,0,8495.270781,420774.5904,265662.5014,0,0,0,2302.377493,0,
54,M1196T1081,3.189253912,-1.130890957,0.272454305,0.116753546,1196.057483,1196.057009,1196.058572,1080.79149,1063.68018,1091.04498,26,11,10,2,2,11020485.69,403715.6204,0,52920603.35,124299540.9,22716182.18,1661.846123,1090629.035,1834461.232,2870473.833,119044.9432,2453366.233,346557.2008,322481.607,418814.422,38776.60233,0,0,595738.1862,118936.6322,27354.15094,1349.99915,16740442.93,2746941.607,962146.3521,0,0,1215.231276,4765132.936,0,3709374.677,11002149.72,1391019.519,3016202.038,24172297.42,0,5295667.168,1611.146836,3877.295599,1007790.31,3014.291802,0,1335434.061,0,2488.122967,171178.5571,2691.774585,2763069.929,5620.328404,0,3443.090866,0,2082.965236,2936.873778,464262.8905,6794019.323,2904846.943,2528979.977,4915414.534,19106.98348,0,0,0,3144.135192,1364497.95,809979.2371,13620.71074,0,18206.10054,10079.27238,1737.714724,
55,M720T7754,1.533720133,-1.114746389,0.274514942,0.088544891,720.3640816,720.3621657,720.3665633,7753.5963,7738.2114,7769.3592,14,9,4,0,1,2017215.23,4396598.155,476415.5824,15668870.56,1263393.285,1492250.748,11822020.73,2802340.821,1067859.152,2660141.648,751372.4733,4577450.451,1009367.85,2566301.403,2666055.565,710929.8683,4222498.254,13935563.88,504375.505,2199411.731,9222519.29,1644240.651,7720234.347,6425538.773,849728.0721,888212.1637,1119234.971,315356.3678,395096.1746,1709273.659,433568.6641,6156137.873,3053328.957,515622.4989,3580312.005,1586040.587,3784829.306,1831989.737,917215.1328,1333657.67,1680831.132,136220.0155,1180835.555,645062.4902,1040142.35,708048.5798,151804.4609,10309078.13,0,93100.90578,96336.88717,158849.6607,112115.1054,25016.75224,1127139.235,11248526.96,553717.8986,3727213.521,1761339.842,420577.9408,1518695.038,0,385749.969,679924.3111,608272.355,8671905.672,194917.856,296629.1404,764186.6191,0,0,
