id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LTB,PTB,RTB,SIM,T016B1_not_identified,T016BCG_not_identified,T016PPD,T027B1_not_identified,T027BCG_not_identified,T027PPD,T080B1_not_identified,T080BCG_not_identified,T080PPD,T095B1_not_identified,T095BCG_not_identified,T095PPD,T101B1_not_identified,T101BCG_not_identified,T101PPD,T104B1_not_identified,T104BCG_not_identified,T104PPD,T011B1_not_identified,T011BCG_not_identified,T011PPD_not_identified,T013B1_not_identified,T013BCG_not_identified,T013PPD_not_identified,T014B1_not_identified,T014BCG_not_identified,T014PPD_not_identified,T032B1_not_identified,T032BCG_not_identified,T032PPD_not_identified,T033B1_not_identified,T033BCG_not_identified,T033PPD_not_identified,T047B1_not_identified,T047BCG_not_identified,T047PPD_not_identified,T051B1_not_identified,T051BCG_not_identified,T051PPD_not_identified,T107B1_not_identified,T107BCG_not_identified,T107PPD_not_identified,T108B1_not_identified,T108BCG_not_identified,T108PPD_not_identified,T166B1_not_identified,T166BCG_not_identified,T166PPD_not_identified,T173B1_not_identified,T173BCG_not_identified,T173PPD_not_identified,T176B1_not_identified,T176BCG_not_identified,T176PPD_not_identified,T035B1_not_identified,T035BCG_not_identified,T090B1_not_identified,T090BCG_not_identified,T090PPD_not_identified,T142B1_not_identified,T142BCG_not_identified,T142PPD_not_identified,T163B1_not_identified,T163BCG_not_identified,T163PPD_not_identified,T164B1_not_identified,T164BCG_not_identified,T164PPD_not_identified,T165B1_not_identified,T165BCG_not_identified,T165PPD_not_identified,isotopes
230,M1226T1058,1.02839826542792,-0.0475834243072055,0.962327133980139,0.587179677633146,1225.9107632126,1225.90974768873,1225.91227566284,1058.19192,1046.93976,1065.16524,26,7,9,5,5,4754567.61845188,68851.7427451908,0,6132503.21618393,5840641.13245205,494794.702283483,1512.18430766765,19008.9799902105,319896.591848104,2439768.45624509,52139.570633633,898097.778373189,91081.1028017804,411310.991890883,610437.15331256,10349.8323836505,0,0,450668.456200656,286935.40796899,0,0,8007835.59638724,744104.814643583,574091.010076432,0,203897.184551129,0,2720929.77706349,0,1141822.08915422,5607928.78669322,86408.2918201922,717907.834777955,990919.219373264,0,2876825.09628139,0,0,186346.858109211,0,0,689335.199516018,0,0,1374867.71055022,2527.4860734809,2893864.26942733,0,0,0,229022.9774887,0,0,417131.865422767,8069530.03572905,325001.749722246,1138330.13347915,2308096.38636026,2317.77657644571,80456.0767600467,0,0,0,2367365.3416467,1821493.09504719,0,0,2404.49197660072,1740.57039437179,0,
231,M1086T8275,1.01550512360622,-0.0338124824496829,0.9732400301408,0.0257075217531193,1085.87690670857,1085.87584502248,1085.87902274133,8274.8259,8260.953,8281.1538,18,5,9,1,3,4701031.07658761,4514181.64112885,1310409.90074804,25736383.5081092,9038985.34300904,32947232.2982608,161940.393684372,2522389.72920714,19137794.324114,2709852.03603115,1034569.51703023,2222137.60212192,2327590.05897335,1103559.21247052,832908.362453571,1476697.13680002,65944.0216660993,776463.918337446,4038736.47086819,2734600.90283311,3730320.2811424,307630.548152348,23774116.7202018,10460904.1688728,1997087.86252017,599861.370724033,11662915.5001023,273062.000104141,373983.196085615,78624.0189332369,4366280.02754858,15340187.1742428,19211496.042929,8821284.47815268,2380120.02808738,749332.655096497,704526.516806476,493249.679619158,680595.454743728,0,188290.527617182,0,8019135.12993519,507539.721725463,699643.727434899,0,0,0,0,0,0,0,0,0,4019808.43011835,5135065.44176654,16701921.8959496,11664815.8631321,3061904.74221657,0,0,0,0,0,0,0,0,0,0,0,0,
232,M937T8280_1,1.01670924914497,-0.0296870937891458,0.976512399332657,0.029909974385204,936.531544614189,936.529632312521,936.533179199828,8279.9826,8264.8416,8284.2072,23,8,11,1,3,6722842.39491785,48360005.7139572,3478970.68099811,59208840.2840648,55075357.6851866,303133761.598006,1781985.5597604,4252278.79759009,106960314.191838,3004974.1628495,5159286.69649882,34728513.4993341,3822735.24525541,7388007.20418004,14618867.0284953,5434532.55042314,8110732.2409462,858247.348302435,12373291.6303966,29973124.2642972,32575479.3037143,2236496.65500146,126280460.754151,55836012.6858402,3105988.22179706,5542065.87055734,42874390.0002836,775782.724245969,1555472.99197425,7644060.78848809,39448371.6761341,42664090.4887134,192622454.301103,49412572.9393257,12428650.4906965,3705762.28787339,3567983.55984096,630617.209516565,2656052.81294624,0,2076280.52264992,0,60291727.5324097,3005445.71147673,3207649.44933521,0,0,0,0,0,0,0,0,0,24100914.9381339,11081844.0014965,14407700.1356711,16684416.3279827,4604379.93141691,0,0,0,0,0,0,0,0,0,0,0,0,
233,M702T7904,1.00925372688018,-0.0286375327108756,0.977327969329117,0.39117200551088,702.391976141641,702.389417380433,702.394054360792,7903.7886,7891.002,7919.1774,20,10,6,2,2,19741694.1542619,32080459.7881437,20529553.4995211,47305237.8557201,9387352.64442945,8961549.15150194,21964672.3645858,4268630.06815558,3743097.19211288,46201463.0647945,2643309.61455622,28306097.7489299,14192659.4949816,27963474.9562752,52608216.8032196,127310252.852124,24464240.5045118,7174898.75411208,1056467.63221476,71719917.1867238,13042960.5082872,722764.799704982,34788548.2774328,24174570.3722921,616326.108583843,5884352.760562,5369465.27494489,5655509.31739753,43089527.1255612,57459035.6495811,15971531.7424038,60644089.0697243,46130876.1935431,12265387.8194874,44415336.1342115,51266327.2556991,23018119.9742387,12294459.591997,69518086.4240006,294916.880700007,9863677.63499685,5619669.20957214,22649656.4368234,7722759.28427028,192015821.095931,52719.7720837492,10495011.5000708,1264477.03794565,222834.476005259,298544.835267007,1924575.2273705,357418.227621676,182500.788631313,140492.779756315,26349116.9752876,69980274.4818942,38351234.7253241,18096662.6097446,29292444.069293,508602.62470213,1019200.12377086,70035.8209415273,93429.4183550153,0,48519.8915590823,0,55916.9708213094,60821.1356574968,162160.862884521,10899561.0444014,3548043.99059947,
234,M936T8280_1,1.01614137586964,-0.0276157104545532,0.97814762426535,0.0373697415515509,935.529121572195,935.526952620751,935.530573016718,8279.5308,8264.8416,8284.2072,23,7,12,1,3,9288601.09353716,65259246.6603654,991341.252708289,77112424.0821443,74123307.5496405,397872475.887278,206228.141668894,4780003.63680671,149867700.182126,3998145.31829282,6925802.65349442,47024763.9152163,4309651.4146617,9542510.74348217,12834577.6810898,4107200.14887761,382958.939394792,920457.167193717,16059805.0305156,41174206.462709904,42527396.4528623,408682.385398609,162411762.722816,71709789.4332319,4038702.61709302,784148.999546537,56702143.8882466,480536.803631603,2066902.85055006,156943.827846526,51895688.763717,54898962.6052173,266076968.905571,67422532.8671085,16054784.7767306,864702.256824443,4885631.92270329,881313.762947303,1227404.56130916,0,487848.936205675,0,76574819.6782779,1258332.07872063,1046529.22221399,0,0,0,0,0,0,0,0,0,32795145.3396708,15108526.4588647,18625227.0827108,20249200.5117427,6509197.75740551,0,0,0,0,0,0,0,0,0,0,0,0,
235,M1074T8293_2,1.01929538091324,0.0275674139781278,0.978178174185511,0.0733345563713494,1073.84749109501,1073.84440199127,1073.84914962209,8292.594,8284.0872,8297.0226,20,7,10,1,2,8876100.73496837,44818773.8290878,2192873.76442068,21409503.3066458,187347777.333203,455785562.379511,317407.75386036,21809088.4936297,54271445.9878329,6615773.73055627,8454287.140686,31053490.9087081,1616136.49008155,1709951.92280331,2200892.30146914,1422005.18094161,1072901.43131727,1183591.47679076,6122019.40861822,22602909.4427282,24195565.1515854,481234.866259854,192951054.867278,118411615.208371,1979168.02133399,1149625.11113084,62361269.9107689,465947.885715891,317495.65858824103,762043.939214879,17753691.9783757,43435557.2379857,329134900.594955,38690533.5708005,5599309.68051479,2186326.43097802,1182677.10326063,832786.763928251,2004523.01356454,0,518554.865864596,0,14244281.0919348,946186.593841649,2061013.14941134,0,0,0,0,0,0,0,0,0,27708058.4403646,10038730.4015526,15356745.3457205,6624281.73265827,3475541.54794901,0,0,0,0,0,0,0,0,0,0,0,0,
236,M541T8495,1.01675781986885,-0.0252324804458177,0.980017275010917,0.146135467431468,541.394109340591,541.392033222616,541.395384588418,8495.3226,8491.3842,8510.3622,19,10,7,2,0,1317210.0000494,3706899.54542687,6362036.94015869,3265360.81276115,907295.002644852,929150.248070627,3580298.82518263,0,451923.13075862,0,0,410168.778278541,0,0,0,0,11791602.8583587,26801664.9268342,0,11661642.3201474,541063.226515607,3414205.98978629,0,0,0,7222736.48641122,0,3612591.50831992,1437697.85087695,25505800.4544196,0,0,0,727946.55944584,2233160.95628208,2185719.95228615,0,11581694.4180283,1575914.65707488,0,0,0,0,9252536.56492877,2003467.64552707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
237,M937T8280_3,1.01213863338145,0.0226698667569599,0.98206596168338,0.0248267781231341,937.199820984787,937.197054157707,937.201323167759,8280.4794,8266.128,8284.2072,20,6,10,1,3,1137970.67654043,10278479.3064804,1402586.96325244,10243933.2475654,8718130.08915424,51500948.9711335,592961.344774159,886586.452024227,18431851.0680804,738277.450671598,753416.191627966,6051648.22859758,270520.091192629,1426118.77663473,819854.644263829,0,2974182.55532561,785869.545938779,659705.184058454,5430518.65706105,5422682.75967696,654321.086118426,22952968.4258219,9602123.45217812,748470.939024747,2427921.93150202,7930067.79671605,369193.145974951,323293.816432257,3311638.80143999,6958582.48312964,7362512.57340995,31048116.5662382,8889954.09318519,2062077.98686963,2279567.88604928,1250356.60420844,555556.675746067,1340560.37641487,0,140581.267763013,0,10926059.4735124,1736983.41023134,1959993.35342641,0,0,0,0,0,0,0,0,0,4164895.55522962,1792215.98233407,2709715.13471513,2733890.0506495,920389.903496589,0,0,0,0,0,0,0,0,0,0,0,0,
238,M1074T8293_4,1.01553434457122,-0.022641641324243,0.982076899077138,0.0675655974616154,1074.34895318899,1074.34686168129,1074.35085104398,8293.2438,8284.0872,8297.634,17,5,10,1,1,4039190.3684507,26392147.36359,2281716.221522,14108845.3673729,101529612.31665,253266842.747049,367924.132598453,15199408.8667101,40424284.1335919,3623959.88538546,5457520.21544227,16977661.1120146,321443.204687584,865166.395465316,11281.5180385849,1715156.38730156,660791.793498573,899333.932202566,4369888.41159181,11766434.8423651,13617686.3637974,347782.649667317,103041292.918384,66356455.9423986,1913704.47954886,629158.324769321,33774250.5481891,340362.059732424,221309.711867359,794058.330603894,10212982.8836791,24039508.8317162,183227222.736676,21104752.682527,3000983.51325108,1917474.83733289,998478.764790123,688979.659841588,1952102.38404131,0,1125674.74350053,0,7673934.18960313,831115.529535708,2030298.32144242,0,0,0,0,0,0,0,0,0,15458515.6645036,5949863.61305292,8940300.09546036,3386306.52626884,2460024.62865075,0,0,0,0,0,0,0,0,0,0,0,0,
239,M1074T8293_1,1.01586195166984,0.0224442545322395,0.982234349323944,0.0775836197029079,1073.59714434685,1073.59506248376,1073.59909658183,8292.6729,8284.0872,8297.634,20,5,11,1,3,6292277.01217156,38655116.641774,4021223.25759436,16318418.3307722,153617518.659384,381661211.006709,224287.281682623,15785105.4804445,43434309.7414443,4356845.08572049,7108401.06148758,25426937.7332516,676524.787247289,911983.432564358,0,0,857539.031871151,399198.641121943,5059800.85737941,18413916.1763492,20033884.052929,181331.00891396,156957869.11167,99160643.0088373,1902081.68027817,148462.665355438,48868662.0479976,269496.770298926,181569.116973971,118326.592578519,13800043.6773951,37477809.6380754,268461207.662935,31384257.9098926,4731785.16959385,3695101.50205722,852750.051981402,786336.208377875,1056791.99714014,0,1469072.13073471,0,11349523.2199421,372985.747359476,1938943.9197516,0,0,0,0,0,0,0,0,0,21339604.3065362,8492481.58778424,12336962.7582708,4920616.58816413,2683561.38373686,0,0,0,0,0,0,0,0,0,0,0,0,
240,M1145T1052,1.0112624544804,-0.0189885925386788,0.984961698697851,0.610698630811482,1144.88413126757,1144.88239239162,1144.88514979244,1051.69143,1040.54916,1066.99734,30,8,10,5,7,5973775.93833926,61886.1002353027,0,7084339.37553319,5536376.69054442,492769.829189509,0,52189.1659335862,364964.205126229,1668731.59983168,34560.0808059622,1302680.1821614,120204.006949683,394158.954754585,1298843.38506225,8040.38413138259,0,0,383614.231239161,440958.814487455,2350.81427975127,0,9217271.99539777,928064.463227018,546453.171692539,0,160876.50391855,2519.18980532739,3189292.23869563,2280.88701816027,1182104.68090505,5943449.85795476,155234.972651005,740500.503492861,1226876.35113787,0,3213876.35779876,0,0,792930.145834564,0,0,844406.758739092,0,0,1601985.99329236,0,3284977.9130572,0,42603.536918268,0,0,0,1650.9734213885,437012.072024421,8750622.13903251,1058265.72807007,3035186.57190208,2393505.21262561,0,0,22778.6472479295,0,0,2602825.72943581,2412050.43524262,0,0,1229.87818055,0,0,
241,M936T8280_2,1.01040412499646,0.0178113647640571,0.985902997185367,0.0388456727876065,935.863140034271,935.859233383744,935.863998660634,8280.0672,8266.128,8283.897,24,9,10,2,3,14991817.7990454,102416245.384488,924324.160592113,118202387.250585,113533860.503389,617545890.688574,374237.739876164,7038891.26042639,225724084.921187,6772459.03303661,11076145.7488496,70659165.0781107,7342237.80546758,3539757.88185284,25301982.1952324,12288288.2011786,90350.8724473998,910267.048649408,25221742.6086276,65115746.889049,66737585.4592988,157362.844528118,262343657.468311,114078600.078917,7132479.22663666,416783.728268785,87446317.6053072,403231.501742539,3182425.63100606,119340.283452832,81675540.7055487,86650202.8603221,422722999.157464,101699316.600628,26460059.7785651,1097340.30485942,7154560.78568911,759541.1831418,1434239.76068619,0,847520.900022673,0,122996512.283407,1222046.30565217,1058811.24952606,0,0,0,0,0,0,0,0,0,49173796.8026944,23892571.4236045,31449133.4657514,35470082.9385331,10480767.9542194,0,0,0,0,0,0,0,0,0,0,0,0,
242,M1075T8294,1.01166065799366,-0.016931791749438,0.986595039870855,0.0674577530226214,1074.59934994182,1074.59768185902,1074.60169037445,8293.7916,8284.8366,8296.4562,17,5,10,1,1,2540642.80458577,12657077.9876413,1183359.34930788,5426458.32343469,54156368.545231,132281892.152081,77396.2423094671,11477215.9612177,23065386.3567899,1835333.30283533,2303685.12148927,8909652.48847336,175265.013376233,360340.179345434,0,0,0,488736.441146243,2125006.29457623,7090042.47195991,7464064.57771842,400712.346931654,53705211.3362668,34910429.6108773,793822.106133693,248747.663978162,18337078.3679991,152232.6449654,78912.6778584419,144115.239522226,4849371.7998001,12064552.5254491,99701411.9812867,10114286.6265106,1022633.41633646,774636.518373994,790265.980193929,338575.780604095,503182.077926088,0,315183.717542418,0,3623688.79066226,440520.571341238,1135855.48228127,0,0,0,0,0,0,0,0,0,7867665.38569567,2952627.12962939,3595700.05635527,1660224.15988586,1195790.2197766,0,0,0,0,0,0,0,0,0,0,0,0,
243,M654T8054,1.00685632410039,0.0162921811513154,0.987096827318599,0.409372414850716,654.360709741117,654.359499493894,654.363391399004,8054.3271,8029.5156,8064.5508,22,7,11,0,4,1032986.5671304,18893249.8002599,105515.772823452,13918779.757097,577434.726111368,1179558.29670801,2295992.72453811,12735356.8924383,233885.869030157,4082352.34834831,2724682.72377667,2870047.7410431,8517942.06030981,2326665.30578348,10534498.6633028,1618307.3228883,102287.745929012,74815.446721873,934872.235642509,3713769.49081886,3565542.43572006,36231.44425371,2252616.71636879,5288398.64072862,387529.196909921,96648.1248714799,23864962.4616946,23580.216059766,3020818.66297324,752502.873593095,10295396.9068647,6386426.63552737,3310483.39390914,7970529.34995087,12465235.6385709,33542.3178335517,298396.479085801,136104.160342966,388470.370377816,925534.922933956,10392043.0686934,1466340.19474487,10404529.1396645,65687.1359775016,886771.665527325,67182.9370212598,10804906.4891023,345997.185867139,52477.3244770696,86072.4640106737,296138.207352105,113055.593098615,137094.888284871,0,18263430.0843408,10365847.0882524,2863956.06753591,9851005.43912298,9131015.60964915,165161.035885774,506691.373345429,76371.2937573328,113484.097139918,33516.0140256357,309325.876606149,438770.924705405,134189.209489963,39902.1671610866,0,6693739.37238415,3918573.20392693,
244,M704T7904,1.00562985962892,0.0149569648069231,0.988156048643236,0.0332690795047559,703.645349912668,703.642097524112,703.646701073895,7903.9005,7891.2072,7915.1658,18,9,5,2,2,1986000.9750306,3223455.24292501,105254.929863477,4945921.35686413,869935.50777822,727517.891058032,0,635108.195315284,343060.462061451,5214033.66969957,231324.220729946,3085899.04214033,1612746.54433747,2614410.60527035,5229499.45912827,11263913.3527598,527707.632784271,0,283895.513876739,8137043.11844821,1502768.17873627,677782.828737122,2715862.94938967,2537549.47958615,576882.08146822,62946.1671160013,405010.504701242,927519.955909982,4759099.31783835,531691.067101331,1642787.37377044,6520896.55757038,5473139.08112805,1044959.52694787,4584314.47611838,471561.819841224,2828054.53300607,217814.823887555,639750.6509721,321633.538263099,211750.487666248,0,2360970.42282463,735604.867907886,341624.919576558,53359.9670359786,0,353586.033652509,32816.4392154922,211858.065836434,45705.9580894252,39501.4899571985,452352.738639443,0,2166589.95133177,8047947.98745016,4487284.05832503,2612539.1631816,2840222.96084924,240877.277549156,298364.785541818,109865.325281681,31250.4739734371,48633.4191749992,67540.7647395104,0,29558.1538125007,82351.3875915838,20393.6641163498,0,35474.9361123038,
245,M1074T8293_3,1.00994963768405,0.0140194355085413,0.988901080597596,0.078797711156845,1074.09837843915,1074.09672147045,1074.10040891288,8293.4946,8284.8366,8297.634,19,5,11,1,2,6385880.31068205,39928643.863785,2111954.24207944,17613046.6323224,150925517.888599,390433243.108177,89739.3045405623,14124966.1340687,53080951.6863871,5011343.74099304,7157532.63186179,26144486.3136242,616032.548213264,1229548.91210514,2171534.5272586,782719.154861507,620913.106616504,342366.442128337,5629862.26917386,11394768.2751895,20894055.3137793,243627.588554031,156338259.98381,102283777.66531,1453646.6412382,456258.514984325,51208725.1580691,254747.43153403,218008.910673063,299112.623556922,14928063.0589589,36481432.1467624,286607125.872935,30626165.5016374,4306020.54965801,2298268.30494973,601155.243470635,391915.545579003,1002881.83595532,0,736574.800232233,0,11776643.4218153,385168.841324264,1305541.96981677,0,0,0,0,0,0,0,0,0,22585456.1624415,8559507.7169337,7478312.07155565,5618485.96035539,2843912.80366171,0,0,0,0,0,0,0,0,0,0,0,0,
246,M936T8280_3,1.00375624502929,0.00656117716329419,0.994806760068012,0.0342834511856134,936.197208110395,936.19488828969,936.198743358682,8279.7567,8264.8416,8284.287,26,9,13,1,3,12404740.5837976,86021256.5016859,3032684.47291585,98982502.9769364,96781533.5156842,518414648.060306,2139093.289481,6126503.46395734,194754500.326095,5348439.71184941,8627536.08491546,60535008.5055209,5977673.26840522,12022545.5211786,22563266.7207031,6940414.72707391,5824629.74436958,825779.307394916,21365731.6193439,55303769.9606909,56322737.6485802,1516204.32062279,219061553.422409,95361883.6611199,5876341.93143648,3983803.63315662,74262463.4322057,551224.305121891,2658954.9919513,5022378.84474375,68658231.2967414,72653018.144692,359509128.581478,84776054.6733787,21977531.8802759,2771369.83647698,6343900.87536182,516732.809474465,2558560.9320589,0,986792.943174632,0,104260181.796053,2001863.85335853,2540156.8013707,0,0,0,0,0,0,0,0,0,41180822.4488986,20001362.7519187,25864743.7515799,27850500.3440506,8910401.80874447,0,0,0,0,0,0,0,0,0,0,0,0,
247,M1130T8225,1.00112482446051,0.00133690309776876,0.998941123085562,0.163647103200645,1129.57571188302,1129.57455643509,1129.57877825332,8225.2152,8213.436,8233.9266,19,8,9,1,1,8060113.09574383,120387419.340594,822947.488405703,4783993.7092559,9151499.20810528,17593650.2237862,165714.84409624,2904504.37603045,362915991.900675,19662672.2623036,1408560.62225898,66478845.5393848,428554.162542189,636751.047420215,477705.349258375,89782.8202552443,1189448.03703666,533536.956337493,1019041.52892019,71612541.5667959,35315192.4367293,538960.297818233,52872285.177629,29509837.6248015,1430963.91334205,458026.394405678,11091791.5217026,340146.029601824,893034.935078375,878495.401354162,17035494.5126287,10326790.9368982,367759794.883338,14427869.0193488,1976624.4062017,899595.119970794,493947.889673651,735100.861223073,1074171.48917199,0,0,0,9790220.62857824,409367.641708767,624475.096200516,0,0,0,0,0,0,0,0,0,3411613.85406917,1534632.5057681,2203259.63642575,3492317.40120172,440893.749752885,0,0,0,0,0,0,0,0,0,0,0,0,
