id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,b1,bcg,ppd,T051B1,T107B1,T108B1,T166B1,T173B1,T176B1,T051BCG,T107BCG,T108BCG,T166BCG,T173BCG,T176BCG,T051PPD,T107PPD,T108PPD,T166PPD,T173PPD,T176PPD
3639,M616T2067,2.005921236,0.760740425,0.46556696,0.69890342,615.8368459,615.8348634,615.8381227,2067.30294,2062.36698,2071.79424,6,0,2,3,2359966.077,82157.69446,414723.2298,0,960704.0868,18701037.64,9726.046165,22779189.77,170363.6283,16401895.81,3955793.256,1853546.843,106480.8793,5463120.974,57124.76013,104931.6649,14967049.94,8503690.447
3640,M619T6770,1.73285207,0.757958953,0.466078158,0.182905037,618.6248236,618.6241259,618.6254572,6769.6683,6763.6266,6770.4654,4,0,3,1,1079760.139,1694495.192,261075.7502,663780.7588,660918.2474,10592209.92,198804.2156,2997505.304,694890.8213,11927444.56,6359548.912,3731826.229,26681776.87,18835703.94,9417877.942,5187788.028,328146.2098,147506.8981
3641,M435T1729,4.151134294,0.782981024,0.466170738,0.459540129,434.8935516,434.8929307,434.8942203,1728.59538,1723.21536,1733.46882,3,0,3,0,6740882.258,1000313.738,710448.5766,167530.5278,63092894.29,490857041.6,225213.709,32594255.36,2061864.918,9923984.802,2232463878,58030732.28,154417.2503,32533290.71,329515.0323,6791365.186,13910629.6,37299035.62
3642,M692T1396,2.113488263,0.764493262,0.466399071,0.358032493,692.2645275,692.2640604,692.2647539,1396.41564,1395.32712,1400.1837,3,0,3,0,14598464.02,0,744535.3742,2616652.586,1019744.546,0,46282.07267,3074692.315,765241.0874,3956329.416,6208313.066,26061873.84,3853740.675,723233.7544,41086352.41,27882717.13,3199825.207,2128195.252
3643,M403T6241,1.604539002,0.77038741,0.466928577,0.223894732,403.1856945,403.1856787,403.1860112,6241.4472,6236.0238,6246.4668,3,0,3,0,2331570.145,913982.8675,0,1873138.959,2526204.91,489740.3028,220275.9404,2255400.051,434662.9734,6648426.264,925457.1507,2568120.248,419350.4572,1469970.591,299801.529,542798.5898,138139.0338,545104.8441
3644,M682T6872,2.56572057,-0.779828089,0.467395711,0.433069328,682.345051,682.3446142,682.346925,6872.4486,6868.2936,6880.8324,5,1,3,1,22875391.99,3671291.407,168805915.7,2001176.265,14500005.33,267640.3862,2086160.847,30315852.57,2439401.558,11513200.13,385279.5619,35935289.67,3587752.856,18947630.16,3330270.528,6566837.87,4486594.589,702255.9998
3645,M633T5487,1.353563486,-0.760557594,0.467440828,0.254925449,633.305342,633.3048196,633.3082021,5486.72898,5485.68978,5493.62652,3,0,0,3,4813424.986,12486198.11,32739282.43,5346801.141,14095834.79,17008398.9,2013306.09,13698757.39,10787121.94,5167919.385,20634662.79,11596188.61,21608593.39,10773091.24,181403414.9,36164433.6,6031550.298,22382030.44
3646,M494T2645,1.865143502,-0.758947322,0.467932954,0.541735357,494.30848,494.3080097,494.3094055,2644.662,2638.5585,2644.96806,3,3,0,0,10621727.53,140263.0542,10776624.08,413409.6592,994916.4309,1750987.482,21864.22396,1863092.838,815585.5921,694385.0133,772470.7824,9074439.622,66105.07387,3057616.419,369884.6068,70802477.47,451241.4751,550073.7334
3647,M711T1851,1.789125533,0.763976545,0.46797062,0.173585737,711.3115019,711.3106725,711.3120694,1851.0537,1848.25482,1855.98924,3,0,3,0,0,1846175.081,0,6817535.231,3291946.119,1167202.427,0,4707123.116,36332.67039,5168935.217,837252.3263,12728798.52,1531065.171,9963510.049,2017929.306,23090035.32,48817791.67,254502.9098
3649,M909T6768,1.710201987,0.757616788,0.46844299,0.450241488,909.4632039,909.4621082,909.4639011,6767.907,6762.1536,6770.862,6,0,4,2,52850309.66,179584.1156,1058933.383,0,0,12397626.89,926454.8903,9788228.369,33035151.39,38219818.82,19628127.24,12107485.14,21217554.21,38824085.74,77552254.41,28211060.46,413585.5234,47882.56918
3650,M399T2839,1.84689257,-0.78134995,0.468480173,0.482749133,399.21998,399.2182422,399.2216734,2839.31628,2831.82486,2843.15028,4,3,1,0,6419783.241,15440661.66,3417194.039,4156092.426,6938782.787,65363190.35,2968432.466,11408910.6,7527479.422,11373522.31,13087911.64,8718541.755,894967.9264,12028665.65,413064.4253,111996115.8,12468952.09,37969734.49
3651,M411T1509,2.113252782,0.777050562,0.46952755,0.617405107,410.743097,410.7421206,410.7439675,1509.2706,1507.87248,1511.15022,3,3,0,0,3331359.737,8011630.709,257026.2089,5425771.879,2662641.762,2522878.631,2350.433879,13176998.81,154663.3535,80459.33444,1939051.429,31584587.02,8777.310914,51013.8392,0,13774692.61,3678981.738,5542175.15
3652,M636T4578,1.514805387,0.75491607,0.46973891,0.789565598,636.3104098,636.306942,636.3112507,4577.52525,4575.08514,4584.44742,6,3,2,1,6574852.572,52752394.42,5503861.095,7692769.318,14668699.34,30168292.88,10958145.86,61256173.55,5355123.311,21919923.06,65732869.73,12556642,15901647.21,11280584.83,4523673.264,168341640.6,7888645.301,9311463.076
3653,M615T6437,1.837077272,0.776349675,0.470247164,0.239768824,614.6450763,614.6437877,614.6460708,6437.3193,6430.428,6439.6158,4,0,3,1,6618495.491,3190983.938,7898890.006,4192407.172,3209885.596,1895252.471,2780734.773,1686492.329,31033171.15,10411265.84,950740.218,2749547.73,43553269.9,50992721.19,11503631.77,5257971.55,1198189.17,1176501.452
3654,M514T1839_2,2.447285984,-0.769978748,0.471621555,0.280462417,513.9159102,513.9157028,513.9159262,1838.67852,1837.89666,1842.12144,3,0,0,3,47515.85459,4576884.501,0,3607599.019,29557468.44,392017.8608,24294.28646,1780136.475,12203.15407,6837924.593,6503997.14,443007.035,0,9707577.632,6954.644016,86833481.13,22760973.68,7568219.851
3655,M451T2327,2.298931309,-0.768144789,0.471870009,0.757702076,450.7453675,450.7424626,450.7463878,2326.75086,2320.93764,2329.27398,5,3,1,1,6523593.776,301719069.4,100622979.4,3802330.803,2144938.948,3379889.663,581576.8696,88357464.4,72665.84865,33394124.24,1571146.739,57930502.32,0,364299456.6,77981.02147,17905469.72,35894074.69,22029639.66
3656,M1216T8025_1,1.727018443,-0.753554308,0.471948794,0.208376948,1215.569866,1215.56891,1215.570087,8024.8158,8020.8276,8030.1834,3,3,0,0,321779.4571,5784981.977,1202679.598,17270782.25,0,13754925.63,507271.9307,412620.9818,568840.1405,1561886.35,9212973.824,9933708.182,2454188.104,148548.6262,1627338.642,935643.0444,51596.77053,260922.7297
3658,M370T1899,2.928467426,0.773108189,0.472224894,0.502229594,369.7100121,369.7097516,369.714264,1898.92068,1892.8794,1899.37164,3,3,0,0,1973605.659,14359897.38,3313194.214,7150889.708,105395.1465,1427136.422,36573.74117,5959789.025,6798.117767,5023589.914,71465260.69,471817.7854,32285.05397,8366642.65,4590.560129,5458460.386,2643823.185,1578856.888
3659,M489T3206,1.489145745,0.746870525,0.472537426,0.701844059,488.7722123,488.7719822,488.7746175,3205.80978,3205.1127,3210.39078,3,0,3,0,78121.89075,1360683.978,611657.5731,5391613.267,20165777.39,15890787.05,3934080.28,9185056.098,25513170.63,5748124.083,8108292.028,12287093.26,636197.1586,4676487.691,2011138.351,27767256.33,32916671.69,5925414.519
3660,M934T5913,4.062582514,-0.772746508,0.473746453,0.503697458,933.5011977,933.5006428,933.5037224,5913.21606,5909.88642,5913.53106,3,0,3,0,579714.6182,0,165821146.3,0,3054193.224,752888.138,0,6236443.846,3288613.306,13311659.35,0,19059772.17,0,10466479.7,0,573485.487,2883691.608,5383951.981
3661,M551T1638,1.51824009,-0.745395872,0.474167477,0.113332983,551.2899509,551.2869281,551.2906378,1638.08412,1636.5819,1644.1599,6,3,2,1,63300585.33,24655086.95,4852524.879,58414011.66,37202085.17,15323559.8,3456.706615,27278929.81,217309.0461,1668941.251,77444500.71,27586884.67,41766.53541,133914.6651,1968050.785,11065923.27,15927867.46,1836647.033
3662,M935T5636,1.722255122,0.749577493,0.474284019,0.220978638,935.498505,935.4981534,935.4988113,5636.33463,5627.85198,5644.53438,4,1,3,0,12036741.31,0,43900471.83,0,2874740.852,39621566.62,37922365.78,532583.0543,50588173.65,1265530.568,79068044.53,150937.5082,1290359.336,4214497.369,11295742.38,675650.4766,3253843.139,6447603.986
3663,M700T3161,2.152681668,-0.765346312,0.474985779,0.562432889,700.3456729,700.3452323,700.3457956,3160.90617,3152.58114,3167.66928,4,1,3,0,664159.2372,87457.62892,101836637.9,530901.8104,10215569.95,30608946.2,205812.1876,13071768.98,197248.271,12631991.1,14202004.35,26558318.01,4242380.38,412885.9354,580710.0989,3547612.314,39517745.96,7901000.613
3664,M671T1546,1.795746597,0.759912423,0.475116255,0.289802243,670.8257574,670.8248423,670.8258938,1545.78846,1539.68718,1547.17632,4,0,3,1,12598376.39,21651903.86,677246.434,13567774.76,9404104.683,136691.4137,24694.26783,44222367.38,4531.179943,3671591.046,5840528.458,50454412.32,0,10019457.72,8923.277106,4307282.377,2841122.298,4899514.749
3665,M559T1805,1.809124191,0.753427751,0.475212649,0.236788052,559.3330363,559.3321536,559.336319,1805.24934,1798.09938,1806.28344,3,3,0,0,3601099.325,7735609.12,57337718.47,3011597.825,53160604.67,10293257.47,93220.84031,7780014.063,61313.84416,88629018.32,21995703.29,125925568.2,29219.49352,8518469.977,627528.1174,852118.5704,18883250.38,2784141.535
3666,M538T4556,3.569237317,-0.766817115,0.475408006,0.471191311,538.2771354,538.2750958,538.2782243,4555.9842,4555.95174,4557.77262,3,0,3,0,12706473.34,598665446.3,7858778.746,14345172.51,1509942.25,5976060.356,19330276.26,14170127.06,7887009.715,7354766.373,126794149.6,4071194.009,11424439.85,6964333.11,2564884.343,8339978.938,22465099.05,1912239.397
3669,M741T6186,3.200609122,-0.763533123,0.477425059,0.560961947,741.2922814,741.2918734,741.293364,6185.8518,6179.661,6188.7324,4,0,3,1,686706.1088,33127375.05,18544641.55,18382128.58,701298826.9,4178073.566,18062860.32,23801214.48,3852004.051,141025075.5,1436092.123,54344636.8,473952.3789,89276958.63,1825274.239,26733276.87,54709215.04,46210414.08
3670,M596T3081,2.124032442,0.738073552,0.477763879,0.267727052,595.5469452,595.5453361,595.5470365,3081.28128,3075.48516,3084.74862,4,1,3,0,0,107105.9097,244881.4595,766867.2343,0,644306735.3,1930894.892,580922537.7,0,647736651.7,123926050.3,16388757.23,68667.67655,329189.4363,98067.78101,786878.3073,8071966.61,186981.5488
3671,M591T5417,2.366869463,-0.761201555,0.478132818,0.509087206,590.9468498,590.9468324,590.9472873,5417.07018,5410.1994,5419.63722,3,0,3,0,908276.9776,142191792.8,840282.6872,37073177.31,4179787.392,708799.3093,2826798.13,27106584.24,2708392.851,22666226.98,1167494.053,22067963.53,1058646.737,22541577.21,440899.4494,17476212.15,13370610.09,1121560.064
3672,M378T5086,1.76607083,0.734944154,0.480663763,0.782504736,378.2358788,378.2356125,378.2360172,5086.41612,5077.5528,5087.91972,5,0,3,2,1016348.487,7983668.672,291408.9839,523938.7126,484373.4642,1477880.009,125940.2024,4787332.862,1069796.612,10640456.05,184587.1534,3991995.298,207481.0886,10569763,115667.1721,675246.2875,2446662.58,2649147.419
3673,M615T6430,2.035076026,-0.750454906,0.480887695,0.700095389,615.3117495,615.3111367,615.3127093,6429.9213,6425.3454,6430.5504,4,0,3,1,5006897.353,87460713.32,5928132.655,3422052.581,16924422.35,6817075.765,2538153.205,3464226.382,9238538.958,31978351.85,9600955.111,4877368.292,18240817.17,37041044.97,3692174.391,24178458.97,5820671.673,1964425.507
3674,M726T8044,2.842661548,-0.757826813,0.481152845,0.331973902,726.3823336,726.3822578,726.3824746,8044.0746,8040.504,8045.7102,3,0,0,3,953655.7512,2200205.336,989179.8871,99602.43812,33194417.85,731627.827,3408303.914,262231.8322,1851419.736,1965582.393,199887.046,5739670.933,18202662.22,892894.9744,12418565.94,595055.9292,22404879.28,8387393.35
3675,M798T6204,1.718041141,-0.736868435,0.481398397,0.777471274,798.3640473,798.3637129,798.3657306,6203.8092,6197.3646,6205.1928,5,1,3,1,18885486.75,40574275.77,17620297.36,33594256.58,141868609.7,3255974.587,1815422.421,39201817.82,1602150.71,80712481.04,3326201.427,22231784.15,14431856.28,22129756.6,2647238.846,127659461.8,6884148.679,9606537.375
3676,M574T4139,2.55946473,-0.756854055,0.481563961,0.461506314,573.6171469,573.6157967,573.6178305,4139.13648,4131.32052,4142.44386,5,1,3,1,19523076.53,258923.567,3374426.311,1722909.752,3130913.469,129515601.7,711584.1169,17694928.28,0,15925911.71,18669840.93,8544139.357,110059.0995,16639715.57,107869.3693,0,10573704.03,1897027.865
3677,M826T6881,3.437260183,0.756931159,0.481681762,0.220844776,825.9379822,825.9348861,825.9381548,6880.5678,6877.4838,6881.6544,3,0,0,3,5870752.247,12606793.28,8290692.369,1075366.812,1108102.574,36867277.03,2202291.055,1201249.669,212140128.2,6172914.159,2510804.366,2009586.597,190689428.7,1908487.183,831135603.9,160527997,383937.5202,6693039.534
3678,M504T4738,1.572240994,0.730670501,0.481749336,0.704233658,504.337816,504.3364059,504.3386014,4738.26,4732.91796,4739.63904,5,1,3,1,83070390.77,9064047.138,10068042.03,3192927.237,17862909.94,10500854.95,574424.9035,55613800.24,25935878.11,82004888.68,8636861.264,37535800.42,4336941.753,41292492.85,7955225.444,4917615.846,62252058.03,24098378.22
3679,M544T1598,1.90078295,-0.738516574,0.481790858,0.226657464,543.600937,543.5989505,543.6013314,1598.41638,1590.75138,1608.27342,7,3,2,1,7927035.409,4686933.902,101744.2394,13036505.1,904015.9034,42101152.32,1688.560997,14095150.26,25444.65419,19981072.79,1250225.739,819610.141,2834.931978,2707832.351,55352.75515,172748.2768,301336.4076,134179.1308
3680,M777T6426,3.057184189,-0.751876285,0.482210938,0.699245102,777.3838258,777.382863,777.3865113,6425.796,6420.5304,6430.911,5,2,3,0,28037888.31,14780735.01,5332436.637,16620617.28,621449119.2,13117736.15,10144374.88,8846484.774,2724899.6,165527583.8,4256823.468,37252335.57,2292992.147,130360376.5,3480697.141,267790978.5,88194552.65,10001979.16
3681,M684T6421,1.607307521,-0.739621162,0.482469539,0.752495495,684.3258149,684.3248294,684.3263245,6421.488,6420.4182,6426.7938,4,3,1,0,8327317.484,20152491.43,7898025.382,6117981.669,20414267.6,25535849.22,5480446.826,542532.8375,3808534.086,2212767.101,42611743.26,371362.7588,1401235.759,8393034.228,4202481.597,37385716.08,4607468,7726798.835
3682,M592T5065,3.359685297,-0.755203299,0.482519535,0.535771393,592.3538637,592.3536093,592.3545092,5064.77874,5058.37818,5068.42254,5,1,3,1,515790532.1,0,20778261.37,80112.16046,17430444.32,67644.98168,139469.3481,25681765.84,68544.91983,71504194.77,450027.896,67096146.7,102965.6498,48615837.27,45268.30079,0,23918501.17,39663247.13
3683,M544T1511,1.754252616,-0.735932808,0.48290799,0.519310221,543.7813875,543.7804726,543.7823035,1510.86441,1505.80782,1512.23814,4,4,0,0,323612.002,28920637.93,13776.67384,2835889.113,6322138.019,17428228.24,26887.92995,6393047.057,59073.59509,335457.2497,8417997.212,16601197.33,184026.9047,63468.85409,9549.741668,6243031.86,11306655.54,6363577.301
3684,M659T4594,2.509499871,0.74143123,0.482978651,0.503309742,658.968771,658.9684181,658.9712297,4593.54144,4593.11988,4600.479,3,0,3,0,99263551.9,2841997.94,1527131.392,8388536.516,4787996.968,0,227706976.8,39336220.05,416097.2663,17615308,321594.183,7736512.897,259691.0499,1973923.615,53910.19342,1551515.905,58625589.19,2081731.473
3685,M546T1699_1,2.074017157,0.733994767,0.48323076,0.229846039,545.8090174,545.8072565,545.8092706,1699.29978,1688.37894,1702.1766,5,0,2,3,92734199.93,3389224000,57536413.93,712619394.9,30036953.18,11537934.35,11309.95928,3274410062,6591.055901,510424627.4,2349137.96,5117982708,14826.34289,3917639311,834517.8478,10776046839,8131058591,16099247.08
3686,M406T1596,1.934845889,-0.735109853,0.483407619,0.610167659,406.2102422,406.2094248,406.2129084,1596.48024,1589.26944,1598.45082,4,1,3,0,8319550.906,13641740.4,32544612.32,5370531.019,20906198.1,139791271.4,229148.1489,5819917.698,12517527.37,359740.2774,77181211.79,17893215.91,22418305.41,1620926.143,13846142.81,30499366.54,9424812.906,296263489.1
3687,M641T5562,1.857851399,-0.746827996,0.483498046,0.540128281,641.3273947,641.3245093,641.3289542,5561.64531,5558.37066,5569.7193,6,3,1,2,76478902.14,12428914.71,1762140.459,3437583.327,21561693.47,3609288.917,3025002.479,1900307.944,7588574.186,20073401.75,8030498.004,23584617.99,3688025.956,3860345.997,2711244.192,14372543.49,22894797.61,5911092.805
3688,M415T5224,1.847452692,-0.736700791,0.483978547,0.465794542,415.2547075,415.2534836,415.2550335,5223.73554,5222.7924,5228.65914,3,3,0,0,1357452.91,332634068,31495117.78,181410150.8,34382075.32,5194132.721,28372553.54,6069521.291,317008.7723,151785335.2,6121615.395,124783500.7,163874.5704,9973304.437,167688.9664,124930240.5,28612584.6,35633820.76
3689,M481T3064,1.937715849,0.734241163,0.484070303,0.351556145,480.9387284,480.9382142,480.9387744,3063.61056,3061.35606,3065.9862,3,0,3,0,739551.7224,40646905.25,470460.6217,30243532.95,0,0,13274846.18,87703098.84,355323.803,21753339.66,0,16623577.27,1017695.491,782068.2629,247929.2554,2186628.59,10542471.84,11927665.54
3690,M657T4728,2.217131921,-0.753817165,0.484157074,0.650387601,657.3451718,657.3437496,657.3459642,4728.3216,4716.6138,4734.41424,5,0,3,2,6923243.45,918979.4192,2510599.589,510070.2596,77349948.53,13278828.89,5459749.539,11531790.04,9569939.971,10585740.61,4476205.336,4152682.454,2640517.926,13201343.16,23656192.22,7819452.184,6242698.983,4223766.326
3691,M674T2432,2.113288061,-0.739847635,0.485052408,0.672738656,673.8069231,673.8047399,673.8091386,2432.3169,2431.99068,2438.71692,3,3,0,0,7688140.161,1689961.158,89328708.77,6956773.642,14012528.2,5445098.13,712424.1984,3145388.979,386780.9671,13364413.3,6007322.811,35590557.99,64086.66462,9035724.277,0,19682901.23,37589728.79,3407589.329
3692,M479T5875,2.379480153,-0.746793573,0.485070377,0.538790109,478.7773329,478.7764998,478.7782035,5874.62364,5868.42414,5879.51022,5,1,3,1,50421.7731,18098488.47,93619.58113,1376436.972,597010.1009,68447490.19,153516.5729,18702176.15,41004.10596,8953474.511,5180356.923,4231168.158,2625507.718,8822205.371,0,1723130.378,0,14982082.94
3693,M584T2813,1.679042427,0.737847018,0.485082968,0.181675612,584.2980301,584.296673,584.2990821,2812.58178,2809.50546,2817.17874,3,0,0,3,4724245.952,24617692.48,1962706.294,5217157.367,15104969.75,5586042.861,7249563.749,3580286.974,20600103.73,7100398.688,3468734.674,54063655.43,648449.6502,2673743.522,12599789.04,121222227.4,85701063.48,34304544.08
3694,M504T2800,1.875043235,0.738605911,0.485092769,0.678382783,504.2792539,504.2773734,504.2816695,2800.11807,2796.84,2807.09052,4,0,3,1,19978175.8,7493235.235,28599840.48,9468602.492,79391604.71,4543104.707,179171859.4,18060773.48,46161709.45,9105171.355,3071861.559,24699893.78,20253590.5,12279733.62,20222844.42,36287882.68,25359509.19,72439585.68
3695,M1041T7635,1.987652974,0.745940238,0.485345086,0.420516063,1040.797389,1040.794492,1040.79838,7635.4218,7632.1404,7638.1404,3,0,0,3,655045.0305,3522892.555,559697.3713,2246019.1,627184.2305,4331961.489,290850.3719,1118122.92,286198.1445,16484099.21,2548213.385,3010657.463,378733.8105,540551.4382,612766.3768,53415779.45,11185710.53,2252306.946
3696,M700T4732,3.648870824,-0.749145552,0.486129287,0.663035423,700.3809656,700.3809502,700.3811488,4732.00104,4731.02238,4733.97672,3,3,0,0,295524513.7,0,5239772.001,0,2861969.31,2529474.342,0,25258209.36,0,44932501.2,4271585.454,9441942.9,0,3533881.454,1253924.187,5306114.44,112146162.2,275579.913
3697,M555T5318,1.810481243,-0.726890428,0.486711197,0.658111455,554.7982617,554.7982503,554.7993327,5317.75686,5315.10336,5323.87452,3,0,0,3,988880.0073,43054570.43,4444008.968,37860964.69,1240608.219,4895065.46,233688.0612,913127.1599,5751928.032,33797876.19,4810721.2,5575264.118,3601315.379,7470065.365,8447446.086,1147873.934,27520077.06,5060465.202
