id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,B1,BCG,PPD,T011B1_not_identified,T013B1_not_identified,T014B1_not_identified,T032B1_not_identified,T033B1_not_identified,T047B1_not_identified,T011BCG_not_identified,T013BCG_not_identified,T014BCG_not_identified,T032BCG_not_identified,T033BCG_not_identified,T047BCG_not_identified,T011PPD_not_identified,T013PPD_not_identified,T014PPD_not_identified,T032PPD_not_identified,T033PPD_not_identified,T047PPD_not_identified,isotopes
76,M566T4479,5.73114499,-4.958261373,0.001016026,0.001250351,565.8927388,565.8926669,565.8929793,4478.78002,4470.46356,4485.4908,5,0,2,3,64554673.99,172320112.6,119239239.9,124543559.3,154233352.5,79715707.92,3308512.498,27519825.71,7220427.811,69042759.23,5437434.515,12159326.35,1850600.882,2477228.435,33365671.49,130517149.7,15318445.62,27780916.98,
77,M541T4903,6.873496912,-5.167306641,0.001050612,4.25E-05,540.5482144,540.5479719,540.5487377,4902.63246,4897.30138,4909.62268,7,4,1,1,11310911.74,10725537.61,22419994.87,15377994.13,15988417.87,8295045.467,1027266.378,420100.5215,241117.0906,3250087.979,6849183.272,450251.522,53732.97135,280601.448,512521.9137,8010918.68,558045.7844,114051.6256,
78,M976T5831,7.791071116,-5.638401123,0.001051984,0.039163829,976.4566305,976.4544697,976.4569845,5830.61369,5826.31946,5836.62642,6,1,0,5,18143504.26,13640982.06,22021207.52,12462579.57,15110336.42,6750405.998,2253980.791,1921086.057,477265.0293,1106734.625,5552473.917,0,5701326.404,92918461.26,2937329.287,0,80599252.37,88858439.51,
79,M655T5588,2.63834232,-4.62987414,0.001061012,8.44E-06,654.5528891,654.5523512,654.5549372,5588.42392,5579.8642,5590.32674,5,0,3,2,13857638.03,33432882.99,32760341.67,28837452.58,30098781.16,29231376.59,5171063.793,19296610.46,4156381.11,14483271.08,11659249.16,8992577.905,1204024.766,8643373.118,6788355.307,4974399.149,3839207.151,5583429.409,
80,M738T4034,4.046922869,-4.629599847,0.001084705,3.71E-04,737.8674964,737.8654029,737.867867,4033.73008,4030.65996,4039.57292,8,4,3,1,10788293.74,15366377.8,13298201.86,9912938.673,5185436.32,12412822.12,2066240.301,1364540.255,808315.616,6751263.695,5556550.634,0,6431.691105,165913.6612,2531336.899,6281641.286,0,7154650.845,
81,M413T1668,3.55487549,-4.657869308,0.001088181,0.376882651,412.8910512,412.8906558,412.8912524,1668.44181,1663.1973,1673.97038,4,3,0,1,5305066.6,4926030.638,4324029.415,4079950.786,7176519.878,6512962.566,47403.94216,2304777.411,2210.842767,4214896.954,662423.7683,1861308.758,423732.5225,1229867.485,364380.0692,19489444.17,125249.0389,6693.69178,
82,M587T4181_1,4.754706119,-5.043930726,0.0010962,5.16E-05,586.9683787,586.9681432,586.9688865,4181.36808,4177.71676,4183.31854,6,5,1,0,64157525.88,175193248.4,150047514.1,138190066.4,87797113.26,157798863.7,23317241.89,21448175.58,291167.012,59135503.66,51773191.32,6649257.033,741907.1256,7091853.223,4358090.188,79103016.72,1956200.977,1605020.855,
83,M567T4659_1,2.584263337,-4.581660289,0.001105958,0.035709935,566.5675876,566.5668287,566.5680388,4658.81327,4652.28672,4665.98156,6,2,3,1,5446965.76,5056046.97,3428797.194,3862197.822,3284497.728,4139206.245,2454742.174,1503991.884,1517084.456,729386.5427,3205935.491,347041.3494,322214.3108,1476826.725,2533499.761,6823433.374,1397402.382,0,
84,M444T1946,4.837816128,-4.751783204,0.001123638,1.63E-04,443.8921459,443.8919016,443.892269,1945.71241,1943.44644,1948.97212,4,1,0,3,31489359.35,29195048.47,53664890.22,43886687.27,22193472.89,27578213.55,15282.36774,4784767.069,25766.54198,20605780.67,11903598.14,5660997.351,496636.3149,2703856.075,10542801.96,23163254.52,1977058.738,146291.8797,
85,M543T6496,6.66664918,-4.888484744,0.001163512,0.009851642,542.9219082,542.9212296,542.9220088,6495.8918,6489.1642,6499.0856,6,3,1,2,12553498.74,15181001.75,16925484.6,4137603.686,17894502.46,15434552.64,2597943.896,113517.5175,978974.3711,658713.0406,7816305.14,153574.9278,21418823.17,5698390.317,8926605.577,453721.9668,341166.7553,10294052.14,
86,M456T2183,7.413957773,-5.250344005,0.001202495,8.33E-06,455.9126577,455.9123864,455.9135448,2183.28674,2177.09864,2191.80382,7,5,0,2,9421511.615,5675562.923,13193363.56,9157590.519,6120793.52,5517387.609,164494.008,946537.1217,0,1617590.382,3600413.754,291748.2959,47130.88585,826486.0723,1334327.084,1379006.014,173837.9993,784904.0299,
87,M526T6388,35.52475728,-6.516524889,0.001203676,9.12E-07,525.6555383,525.6542499,525.6558083,6387.5432,6387.5216,6390.185,3,3,0,0,4990970.004,9362042.117,7784614.999,5679243.273,3209335.791,5160859.486,109054.814,17287.36391,227426.5609,511216.8525,153657.981,0,29033.94383,449842.7742,906539.5464,255193.1647,239875.4917,251294.2583,
88,M603T2163,8.449866139,-6.199545057,0.001226529,0.23532863,603.3340587,603.3335505,603.3353342,2163.23271,2161.3223,2165.239,4,0,3,1,93549400.52,39433660.83,75852337.7,88291124.26,42545825.26,61928067.14,6981510.624,10572851.88,420403.3432,6377194.097,13107495.07,10067974.31,17137023.02,18549666.65,90114420.04,380252919.3,51151344.92,97928.72134,
89,M679T6291,7.499767616,-5.167257267,0.001242512,4.87E-05,679.0225932,679.0202638,679.0243301,6290.883,6278.4662,6295.002,9,4,3,2,164122300.3,252027312.9,332257575.9,210850537.9,101861996.8,200888444.1,47619167.85,6774157.684,1164265.999,7390305.234,10568123.58,94756949.25,3498640.721,98643246.79,81241421.57,14675148.06,26178788.4,14698356.07,
90,M667T5972_2,7.088640877,-5.228459608,0.001273522,0.058661877,667.3991101,667.3977145,667.4008564,5971.8204,5965.558,5978.3322,13,6,3,4,176831708.8,339531475.4,341236595.9,291752561.3,132890886.3,189364262.5,33288150.63,59871777.37,1715681.427,8302866.029,102097207,2325113.77,66334185.91,21838619.79,83268443.9,181581686.6,1840205.502,589516152.1,
91,M520T6251,4.58229455,-5.280763415,0.001282513,0.026319269,520.2532505,520.2512872,520.2534613,6251.388,6251.3856,6254.099,3,3,0,0,5009698.267,2426358.104,3685895.725,6435421.624,4701646.757,3302467.345,105886.6425,754116.5605,1952111.458,775662.3164,1149719.554,840819.6475,1655045.368,12142103.89,12129857.23,2903418.641,21031296.29,3095720.792,
92,M677T6587_2,5.808990094,-4.815622398,0.001283701,2.74E-05,676.8563431,676.8555958,676.8567805,6587.0631,6576.795,6593.7042,8,4,2,2,21384710.26,48430630.29,38398603.55,35691389.58,16998500.38,29986074.43,7604690.108,2220079.72,3066942.975,1211619.343,18370572.5,387213.2813,997194.8219,3420644.723,9496715.012,6943791.12,3089869.221,666689.9169,
93,M661T6606,9.380586782,-5.27198541,0.001319059,2.59E-04,660.6873783,660.6869291,660.6880004,6605.8868,6600.394,6606.905,6,2,1,3,30487454.73,35910214.21,46849788.03,41701032.25,27669533.44,11590819.92,1047642.029,1057992.123,1081975.217,3482827.064,13849622.21,183213.6669,11679515.06,23394413.14,14016327.17,1358327.66,4012815.371,21634144.16,
94,M885T6234,12.14109365,-5.745381147,0.001337163,0.018798543,885.0690812,885.0672146,885.0699426,6233.585,6230.9716,6239.5756,8,3,0,5,60294524.23,97060072.39,40342703.32,66797857.65,34309129.38,56379840.68,363922.0164,15981715.44,0,2463400.689,9276349.1,1169318.965,54349564.57,211705320.1,25766301.5,6550687.658,134664541.6,110089250.1,
95,M603T6329_2,25.59600324,-6.180865128,0.001342584,5.19E-06,602.7076952,602.7068112,602.7080615,6328.8936,6325.6878,6333.3498,3,0,3,0,124315896.8,100087611.3,265484761.5,147375847.6,152156084.9,133079191.2,5870628.208,807195.0044,1749407.112,1204302.635,1627671.988,24781554.41,13962873.44,57707697.65,35742660.57,3030050.345,11941953.9,700167.8418,
96,M767T6372,10.66006305,-6.076415401,0.001358006,0.022739131,766.6811884,766.6776049,766.6819582,6371.5935,6368.3676,6374.7354,4,0,3,1,55084621.45,49572879.91,71761514.15,70796988.59,28490910.74,32322937.19,5470624.32,1174768.943,7234127.931,3852435.963,1087028.109,10076702.36,12670162.5,102473612.3,48269801.74,4885713.07,2217711.231,633680.5845,
97,M472T4547,9.486779331,-6.141704995,0.001364901,0.002725933,471.7416961,471.7416435,471.741777,4546.73986,4542.18084,4550.44702,3,3,0,0,5614765.796,17120682.33,15764582.36,8863560.734,13698172.04,12899506.41,1824293.197,1766981,1369026.535,1979099.581,731701.5284,125144.6074,56756.96276,1076510.158,3918732.447,11858850.88,2529763.585,16021835.58,
98,M584T4390,3.546454929,-4.417492803,0.001375325,5.66E-04,583.9083565,583.9081798,583.9089443,4390.41662,4388.15084,4392.2646,4,0,3,1,48695569.61,42613161.5,77197293.49,35922803.82,68046373.05,45558877.27,10560063.97,14501362.11,1220323.414,27928724.92,34310928.4,1155213.71,324700.2127,1775366.067,27246130.77,39350367.02,1503894.76,0,
99,M476T3741,2.20938187,4.425063563,0.001383973,0.278253019,476.2092067,476.2086661,476.2105008,3741.38982,3738.4882,3748.66414,5,2,0,3,5856834.314,4533036.46,8505526.15,5078241.671,2523265.475,3204253.092,8236813.428,12767640.26,12475362.37,7148448.675,12280424.52,12712508.91,5268712.318,21701740.31,12968496.25,7942909.748,10418589.64,145572041.6,
100,M546T1682,6.914960851,-4.851086644,0.001385107,0.040091013,545.7818758,545.7815162,545.782918,1682,1677.32644,1687.61278,5,4,0,1,43189882.59,18656125.8,37174390.64,62599126.69,66497541.29,51610037.53,49171.37703,3175647.968,25761.17376,2131398.501,25025085.61,10045384.86,1145515.358,34970479.39,1714837.59,93788753.17,2586520.53,231515.0554,
101,M472T5655,5.421499736,-5.241249043,0.001398977,3.60E-04,472.2120971,472.2119723,472.2122594,5654.62878,5649.70112,5659.33944,4,3,0,1,4296461.754,3872332.323,4989761.32,1738981.948,2307745.849,3917587.779,133280.4816,1281570.588,337868.1059,409849.5219,1314265.848,419296.0467,74457.63297,420163.6915,3151203.072,1328646.857,74700.04809,691713.789,
102,M663T6061,8.085190544,-5.273080401,0.001469664,8.56E-05,662.8615805,662.8608529,662.8625954,6060.9732,6056.288,6069.171,8,5,2,1,33946556.51,50923603.87,84733623.94,61910240.24,38764898.03,37188858.84,3696062.419,10536580.77,1450430.357,1876712.736,19958004.69,510722.9914,3011491.626,22604149.22,12510151.97,31057209.89,8757215.324,3059595.074,
103,M572T6538,6.642982639,-4.587648739,0.001475461,1.77E-05,572.0345093,572.0337568,572.0365715,6537.7164,6520.954,6543.4628,9,5,3,1,749470472.5,221752152.7,513901322.7,346197923.1,469672725.3,530120562.5,5238024.115,11857663.99,291757738.1,1412407.023,115779817.1,135677.0356,139904.2058,0,8101234.227,6931887.694,122588.3892,34323891.15,
104,M592T6294_2,3.939441359,-4.852450132,0.001494972,5.06E-04,592.286524,592.2863884,592.2866579,6294.4282,6292.9582,6298.149,3,0,0,3,23168870.91,22153881.35,27958655.51,23968323.43,9593834.689,32798742.31,5122959.804,1394318.199,5596311.304,11094030.51,1960668.899,10278947.44,1782266.193,16244632.64,14933200.12,2194029.785,12155715.34,8803826.11,
105,M572T6542,13.71384721,-5.569055491,0.001518628,1.24E-05,571.5331771,571.5326376,571.5336361,6542.0328,6539.166,6551.0348,6,4,1,1,791266445.3,256571501.4,435104151.1,338442883.1,501336521.7,571759506.8,48413764.11,16839961.98,936413.1096,1379168.482,143427465.6,65882.29466,392187.028,11142520.82,11456321.98,7927559.197,1233635.013,202902493.2,
106,M810T6432_2,4.471997609,-4.912648217,0.001524593,0.326712332,810.3782479,810.3770064,810.3790931,6431.6498,6427.3518,6434.4958,4,4,0,0,51522495.95,58640560.84,38017031.35,47273464.69,60416086.01,17889117.15,2519311.81,8528905.991,5484192.559,9963808.468,9601572.798,25118420.89,3561159.933,16052388.02,9488723.008,8046257.445,11045713.19,180602946.2,
107,M384T1956,3.042426086,-4.339282283,0.001538786,3.54E-04,384.2278908,384.2277303,384.2284571,1956.44104,1955.489,1963.65506,6,3,1,2,82898554.9,49746877.65,80642190.33,64700920.64,56741853.36,96857928.41,12020.80498,7267664.418,45736882.35,32793544.07,46539124.35,9507398.515,1849100.729,15083224.06,26676278.13,52546861.31,2039657.299,1016933.669,
108,M378T4647,3.791491841,-4.338555644,0.001556698,1.20E-04,378.2303227,378.2302011,378.23053,4647.33071,4643.69236,4650.09588,4,3,1,0,3740832.105,6244726.497,5143682.996,2673751.076,4664215.26,5041758.666,361800.0275,785823.9575,4086819.798,264411.3338,1212738.444,543853.043,44950.47895,101894.0922,763173.6064,1696805.771,28564.70612,2094713.119,
109,M466T2776,4.852342587,-4.525157609,0.001557381,0.142214803,465.7106083,465.7104803,465.711324,2775.75992,2774.79468,2779.8697,3,0,0,3,5804836.31,2383711.881,4527401.817,2828163.131,2854217.431,3363878.047,26524.78347,2224964.265,185846.4945,1108578.777,938972.7687,0,977730.4998,12813928.78,1793704.174,1458294.619,6776106.601,34244145.34,
110,M774T4947,3.154160253,-4.592210989,0.001591833,4.45E-05,773.8718299,773.8705208,773.8740055,4947.18454,4940.9894,4954.45188,5,4,0,1,41191111.61,55408922.86,51178424.97,28806236.55,23030524.48,44281041.23,2924127.744,7996018.578,12157348.6,16232611.21,25852716.07,12162437.83,800572.9118,3289932.613,12229707.82,19537868.48,3301414.436,6960642.572,
111,M682T6143_2,19.41463059,-6.111974329,0.001601629,0.096823924,682.3418932,682.3406578,682.3430012,6142.7512,6141.9206,6147.9654,3,0,0,3,246960272.1,305466537.9,273590563.8,61441387.22,283105910.5,306852662.8,3551756.107,21904002.17,5893996.139,6083320.034,16228979.94,22436088.57,458269180.8,1605028677,23355513.29,58376736.18,1037967811,5202718.698,
112,M498T4444,3.090616573,-4.373693061,0.00160357,2.30E-04,497.7717575,497.7714167,497.7719649,4443.77055,4435.94988,4448.1413,6,1,1,4,27870269.67,39547770,38491730.87,23187493.98,24816465.79,27553060.7,8375217.126,1124075.935,15416449.07,7530797.507,24827702.97,1441158.259,1240572.831,15617373.92,13560170.99,14155311.8,5754792.622,3522862.294,
113,M1385T1234_1,3.738102654,-4.278461356,0.001615319,5.45E-05,1384.521091,1384.519747,1384.521588,1234.325,1230.78138,1239.37594,6,4,0,1,1458127.534,1819085.45,2932222.008,2514713.882,1401125.986,2059456.379,214846.8734,31205.45753,0,1057206.263,477209.9714,1479134.598,0,570948.8046,429389.719,284137.8742,465233.4459,0,
114,M774T7659_1,5.402502929,-4.797199207,0.001632857,2.38E-05,773.8541001,773.8521131,773.8562566,7658.9532,7658.3108,7660.9724,3,3,0,0,2760845693,4775153999,3466564845,2149058904,4077458640,1715921883,239236675.7,1501312432,966213.3671,924558118.2,838479726,2155523.625,93212543.45,22865157.28,815220115.7,849226800.5,5612551.324,2213859.57,
115,M417T3023_1,2.819567656,4.660850685,0.001633103,0.003062216,416.6898617,416.689611,416.6901788,3022.62696,3015.92542,3025.02532,5,3,1,1,4755861.805,10066166.9,12932473.79,15983540.3,4925682.295,7777851.668,23632953.22,33499705.93,13996403.44,32865316.58,32458938.22,22687526.9,2087410.762,6309774.228,22529028.49,25153549.46,2871604.328,5775218.621,
116,M897T4975,7.133794659,-4.309276772,0.001636229,5.22E-05,896.9194137,896.9193935,896.919647,4975.22568,4972.71656,4975.60878,3,3,0,0,3085415.48,5836229.52,9003519.436,5053606.183,4696543.062,4485630.143,0,0,0,309139.2477,4199112.722,0,0,0,1053424.524,0,0,262697.5443,
117,M1546T7661,5.636989561,-4.579855316,0.001698707,3.77E-05,1546.213615,1546.212035,1546.215841,7660.9026,7655.1834,7671.733,6,1,1,4,19615167963,19929190284,32147892627,10013982230,24329011882,15090269054,573700466.9,10808686427,81226.86681,2488595496,7612376234,4184480.589,253582843,135248269.5,4122497978,5960678511,29034938.22,494894.8294,
118,M751T4243,48.93282036,-6.064283257,0.001711629,2.25E-05,750.8687006,750.8677247,750.8696833,4242.93958,4242.88566,4245.4489,3,3,0,0,8435687.86,2891135.248,8315441.403,5991706.241,3758254.338,8287786.883,0,206596.8285,0,0,382302.3855,181136.3509,0,0,616281.3402,3633517.805,139033.8626,1989289.747,
119,M629T6037,4.85029573,-4.487899155,0.001722589,2.03E-04,628.9890034,628.9875202,628.9898521,6036.9257,6034.9306,6047.5648,6,3,2,1,174397982,182701833.9,354197796.9,327985718.3,154224870.8,211527094.6,34257790.04,88007144.48,1818725.493,4808553.15,140606118.3,20182004.47,5569214.449,13198149.98,81796877.35,141646855,3881110.096,15798819.76,
120,M1548T7658,4.794605929,-4.326359144,0.00172821,7.60E-05,1548.216863,1548.214846,1548.218309,7658.1268,7655.1834,7666.2752,4,0,1,3,936710251.8,1016318899,1492065206,491819414.7,1145602240,734854965,20324222.69,626736382.1,172297.7025,132584649.7,433266585.4,231630.8281,17325507.34,9039890.834,252005775,343179047.1,1473817.295,945547.0538,
121,M543T6498,7.836826914,-4.955484451,0.00174311,6.73E-04,542.5875241,542.5874233,542.5876417,6498.4313,6496.281,6500.846,4,3,1,0,16154787.56,29698322.94,25214523.96,7391017.407,22298270.61,17863822.98,2648289.373,238295.986,1797968.259,1034498.069,9254497.108,162774.4613,18430445.67,7429635.381,8550443.996,743741.9413,106240.9677,3128519.477,
122,M544T5568,3.327515757,-4.516597549,0.001747598,1.24E-04,544.2754901,544.2739805,544.2758043,5568.47648,5558.88628,5574.19036,8,3,3,2,74716605.2,77533936.63,141124721.2,86202355.21,118689928.7,62432496.96,12098986.66,50703710.75,20619822.45,27280659.31,50462409.4,7338510.219,1623807.775,26337843.42,15680568.09,53665740.12,11515003.1,31281211.88,
123,M633T6563,2.784536533,-4.269237883,0.001757562,0.002968452,632.5880777,632.5868137,632.5885042,6562.5477,6551.8784,6572.9216,6,4,2,0,7256235.032,8254514.543,9848996.956,6943489.477,5446258.991,10518465.02,2304703.394,548275.5673,4378655.492,5686020.262,4324396.608,92237.33045,2742828.229,5224031.03,6078446.457,479385.3553,4181883.737,7098780.884,
124,M552T5634,3.852794728,-4.405049737,0.00176412,9.00E-04,551.9460952,551.9451872,551.9467552,5634.412,5625.95808,5639.00598,7,4,3,0,28622043.8,23076172.56,21839749.13,20965218.27,7652698.348,20406358.96,4336831.616,10009527.58,754642.6541,3509030.446,12243467.09,957757.0454,234393.9519,1981057.587,2977496.601,19407396.22,433139.7809,270011.0969,
125,M930T6202,4.665211599,-4.403100113,0.001783831,0.178366451,930.4979248,930.497582,930.4983735,6202.3084,6199.752,6204.3816,5,1,0,4,4183691.655,5667831.92,6129117.442,3292055.339,3422900.616,2221517.233,141154.5896,2796091.295,0,566280.3191,1213835.585,623685.1663,1775889.391,27385812.89,1213371.432,3679.546009,10535768.58,82999148.95,
126,M1099T6197,5.852913396,-5.087628609,0.001793012,4.62E-05,1098.512803,1098.510716,1098.513756,6196.8309,6187.023,6198.1704,6,2,1,3,8504049.343,7438062.566,18008802.06,19760999.69,19701091.25,17069312.94,3039844.941,5869283.778,220431.3973,695174.607,4140223.917,1494405.222,1159413.099,4866405.593,7331926.021,1025278.813,2745879.449,0,
127,M569T5477_1,4.86225796,-4.651957903,0.001795306,0.111101472,568.574902,568.5740441,568.5752934,5477.41798,5468.51728,5480.4718,8,4,0,4,12168489.8,7035061.344,12579255.06,5734281.727,7476904.439,14692579.98,301164.4548,1310706.01,1861446.186,2542300.239,5740546.297,519321.3355,13439487.43,149665709.4,9364409.828,2791746.611,195818219.7,2799361.324,
128,M667T5972_1,6.856393745,-4.96107261,0.001796445,2.50E-04,666.8976524,666.8964216,666.8992666,5971.7277,5965.558,5978.3322,14,6,3,5,233072190.5,456243703.5,467631307.4,394014528.9,169768567.1,247461819.1,47193612.88,82020553.39,1939103.214,9640575.617,139618523,6647008.822,99120861.08,29018538.65,106944519.8,246093640.9,2288085.081,711136.1864,
129,M475T6307,31.14175331,-5.975391613,0.001798159,5.84E-06,474.5820428,474.5816192,474.5823726,6306.6272,6306.072,6306.6666,4,4,0,0,7157625.164,4004782.01,2736895.313,4893026.823,3293408.007,7254043.456,82282.79739,20033.95434,153210.8118,2479.15201,291066.4584,393063.2718,28114.36161,230170.1739,1071255.69,1562902.503,431698.8162,221563.0536,
130,M862T6531,3.73292562,-4.309255165,0.001801658,5.13E-05,862.1129248,862.1100159,862.1136379,6531.2015,6521.3184,6541.329,8,5,3,0,88105122.76,120120386.3,182053862.8,152130761.1,115040270.5,158723123.9,30578651.2,3448762.92,115630388.1,246035.7678,61083755.1,7654193.684,8983564.376,31723835.32,40454523.48,2868559.377,30317072.24,0,
131,M1021T7669_1,4.069363091,-4.198708025,0.001833521,0.445477558,1020.839441,1020.839395,1020.840292,7669.2228,7665.0436,7672.0398,3,0,0,3,23734811.28,23542600.08,17772651.09,7990254.746,17645692.89,19061346.06,1246792.135,9220871.764,1785369.662,437521.4357,13796379.61,482238.137,10065511.64,4250930.002,6979726.808,8264687.519,2444722.418,268007290.7,
132,M773T7663,4.100649129,-4.212414008,0.001834872,4.19E-05,773.3594439,773.3578991,773.3616842,7662.5382,7654.51,7672.9282,8,1,3,4,4140894741,7056310074,4947519360,3758905478,6628130141,3045973613,373997074.1,752057418.6,3994287947,1474789464,614493278.3,3314155.404,116648725.2,34269609.97,1164604126,945939146.9,6232705.149,5866383.232,
