mzmed,T035B1,T090B1,T142B1,T163B1,T164B1,T165B1,T035BCG,T090BCG,T142BCG,T163BCG,T164BCG,T165BCG,T090PPD,T142PPD,T163PPD,T164PPD
404.221982,6233751,1435753,5541684,4287696,4678558,40171650,15761140,45522215,4870059,4535220,3631677,2455643,18796779,5195556,11536247,5555420
404.225192,5833606,829014,16150111,50061609,6162698,14688924,72910066,448718,12425076,548105,42135291,8730888,23876139,2378076,10458347,1739073
404.248862,2645517,15374769,185544684,5632262,931752,329692794,4556049,14747758,6878707,169594507,494548345,921650001,5637964,3398516,4835918,385457985
404.250902,1609242,35443317,1271803,5767143,117954605,31208197,24148736,11314092,4059399,15516484,1310491,71240570,8714408,5426645,35780235,5257126
404.548313,824015,1598832,3815702,1029764,1476742,2328579,1385387,690813,2447624,6532624,7850101,1499479,267286,722566,345443,290908
404.712113,299955,7783934,9527520,672556,4008352,1998304,1224601,834093,4237563,10779671,8571403,2690022,6685920,389328,3533487,8850480
404.899247,908210,6170770,13191572,8715125,2068693,52091,30222895,767274,7510461,16562,46328308,7271751,43423650,987895,2951088,418514
404.902286,2572147,4263211,10635053,8371496,762285,802377,10281701,2966456,3331383,72536126,2596944,503849,1827433,4849230,804039,712381
405.562718,2214677,3936962,2697004,0,590454,8931052,12689438,4382258,119309,6928,3937346,15539722,11961392,118146,110549,3257487
405.692288,0,4440615,281296,1296647,8037923,1102551,292752,5052318,790267,271816,231905,1700851,73343,730119,321212,4900894
405.878921,1386656,41544515,8414662,14685370,16470461,1091299,334583990,27988441,1423779,36238,8436999,7167588,128733275,820563,35115347,11879229
405.897032,742055,194747038,62297843,3429500,7245271,6511331,7204307,63842894,301292,19528,7918712,9801371,7111102,84946,8857244,2089911
405.961421,17361536,33284,1042015,37829236,671962,8109462,229365185,19387,6532854,21320,7775373,77522721,33784303,0,60627,83100797
406.212117,15260308,89304700,4300954,29289995038,8834019,8363105,269202679,46299011,5251416071,181162,10626732,74456811,41776729,6070811,20356524,79595677
406.226389,388579,841423,3731791,28965626,33882031,16365411,9004457,3386985,16451065,145543,3523616,8875636,2749508,2289462,18111913,11237588
406.462692,6059033,107617360,634856,13442283,1909260,3311072,94455810,65562205,2277943,27667,2823439,33387369,13505894,646614,5612362,35328132
406.693179,370149,44883378,94728957,92225194,23905116246,305680649,2790498,0,22496473,204626,270796638,3888523675,1727716,64379746,4579585746,3456207021
406.694695,21966,45811126,193866586,410030148,50069568224,8820435300,3272975,1373887,9474698,209036,1126235046,6198396432,1202668,37928796,109477875,998829940
406.713383,2594161,88390,171006,13154203872,629091,1004572,31404385,188409,2353484013,0,1052498,11357133,4485054,2326075,513472,11627227
406.964124,662272,0,2818888,2695587,949740,691577,9001554,28293,0,2921,0,2568303,1178508,27148,521153,3221061
407.167142,568073,1543336,6937663,138894831,2677758,28076323,1045628,824516,5720793,97357153,48323454,18807212,856773,1898723,1322643,30218673
407.192227,9206200,201214661,12794364,42374628,5913304,14947585,29733403,507539743,2322453,3500296,5379139,12465466,11426676,1843548,5143442,13182743
407.193786,1855806,12099553,315790640,66984222,17968236988,407127914,20490605,3957803,1368176,146366901,129185169,1662697412,25085672,28642818,1241586467,1019447947
407.562192,212015,207841,108796,7274437,448002,3294814,361516,338236,1783870,1121003,742925,3094272,2114717,143467,0,6117852
407.687037,2245,30573537,3714057,98857010,497246,10089,14551457,11703803,2320623,347869,4330559,79635,4968938,2887241,3883054,24936
407.693494,182243,2543709,128994527,11962370,1940694406,97866352,12113436,1254839,7624188,0,44410414,275793290,11727273,4746010,329317471,205642383
407.729881,6491223,3150236,93751355,2726311,78971225,837537880,1667413,3958765,3688011,34412403,148922178,578044955,5272725,1297436,516760,330406530
407.745879,163178,32699440,22219119,10418333,36378000,1281202,9009097,41196924,52095850,0,27626612,19031786,3350207,77443267,14156693,2550494
408.193538,402779,1844522,22882740,3626288,196726543,20898991,849444,1998441,12988181,20229515,4937101,49424959,1818449,1104601,9273888,41036173
408.235671,332175,3426010,4354890,0,29599080,0,9008403,4180399,0,0,5455662,0,264350091,0,3755962,0
408.243984,44874310,9341932,14317592,33013050,1670983,4550720,52856651,8572673,2865649,30950285,10337044,7038625,6890596,796582,3373578,6489478
409.203046,34461117,2467775,8875935,3949187,15774716,6617953,28883246,46088362,6661143,29191862,38724857,13502146,66310163,26393993,16896459,40717020
409.209659,23277,65738882,9805749,19491632,12336600,24302190,557633,5643436,8203442,545097,12125142,4249458,3031146,2628313,13707339,4644747
409.244265,761671,815326,9557358,19090502,11760610,55608869,2514968,1414328,27529305,41459494,36720993,3014964,2378925,2033087,14646378,4122415
409.455856,906770,640419,1381171,746513,2109788,1245324,4971234,647621,535979,6298,2076506,1520501,3238694,442321,3465312,2873499
409.545254,17244,348994,7688701,626209,11387944,17162871,69183,284552,501995,127914,6450057,10747916,25591,200003,4907118,793544
409.700708,1263902,11960013,5411624,22854263,3490386,79397648,300456,12342388,31930268,13161828,8996195,26129473,801544,55563582,4965397,81674121
409.705672,11802098,697947,27685697,5689183,77185407,14180114,14049902,309554,1212135,1107208,41999829,92277137,7933734,179409,62713749,24027977
409.740309,6880675,4079764,27911048,6171425,14518685,47849137,11121102,23373903,1088103,1435223,76219367,27487608,5855132,165795,17958455,11978129
409.743722,694068,32677016,89827197,68437066,19034431,21064913,54416508,19465903,1222713527,767879,155746284,77911658,236483900,789679277,40478845,84989945
409.959744,337624,20149,484832,0,0,2559873,4969337,67138,178979,2874,1485280,2494407,1637008,3505194,0,1744089
410.207148,3338290,1534850,9313860,4433040,24276951,6177568,5732079,1245024,1434044,454674,8563389,36243003,3662338,513220,21507702,9974501
410.245322,594640,10719425,32116092,28495363,73058955,951637,22694262,5327378,513317596,15702152,61816942,33838165,96861690,303819951,233229441,32791393
410.873868,10435091,20545855,199536221,205410,2654029,6161255,2087069,16541303,1078915,394647799,525198567,11092192,16921202,529349,2816458,4518311
411.207774,1564063,8853662,71820620,20457648,43244392,334005934,8743792,5345255,12637540,28589890,50679816,32524805,12871445,16023421,223837858,6548557
411.209996,25023275,2436217,4259604,6176176,4208121,328282882,31798891,2128689,189665417,21731687,36593692,160542015,29415948,12518325,5063227,5044035
411.211328,1906033,12782945,177402075,6749735,15959876,58031962,9480043,9601113,15055400,17276127,10322231,25187542,8957522,20939306,11253317,4968161
411.211433,2014290,13211243,10512694,42513709,7619388,53679511,9914541,20281165,60966870,824876,20564523,3052230,61666282,18098740,5819182,4087859
411.711395,3120837,3579762,2412882,9841827,1581194,46388018,5302223,14437787,14005763,3265680,4409743,34543762,5504054,29690507,714771,18751387
411.722248,17193,5750895,2198667,289672,13603498,3687836,671781,3655580,762695,494014,3069103,7375639,513867,217575,3630956,480357
411.954795,11064,41578,15906748,481640,9051309,2655097,0,56418,1711878,3527507,4912254,6008884,0,380192,8698378,2762869
412.196574,526792,288265,31862859,26789200,9798712,8973028,3934149,7999082,254231858,540405,13693192,9478267,3110630,51338916,7446219,3739345
412.705322,659821,2646207,2395696,575622,703299,10861144,1783957,4460108,4323066,1021156,1285685,7992381,1342220,7708664,651900,4066475
413.2094,1964471,2581176,29498641,2423370,4000572,18630698,2602453,2346683,9158444,19248106,7186274,14222367,5566996,12201191,3032783,4726383
413.578651,704655,10426154,14747363,0,5367050,88027245,3481562,821403,218477,196161350,105884611,220025757,3284237,40363,1675582,25536035
413.687212,1996224,6662940,6047872,996907,24668028,5939176,1464725,5825539,1551383,542305,1052330,12006176,2586609,4251179,4447294,26907730
413.773915,0,48205,3000534,1374220,0,4134652,51018,1663199,7830916,88805660,66079945,77671435,0,22978820,0,47626170
413.958883,880220,57027,96329,73084,143459,320905,8488359,81368,87801,2934,77985,3398704,2724274,177628,79656,4538066
414.197337,1158948,3801134,7573749,3689059,2249593,5916334,2378984,436286,9608362,15381332,6051717,1039266,1659531,2254177,935066,2118536
414.209497,652756,1640931,2066453,149913165,10746567,11675128,7877368,946924,46383021,346422,2536816,3241858,2738088,2458489,5387136,3178351
414.277368,1081704,461777,381122,66192,0,852224,863061,1314902,1032845,34608437,32103932,29478476,1116462,709705,0,7977774
414.545699,135022,666925,173786,176170,27749194,7874,1939555,464964,17396718,2692,546775,540653,826833,4512245,6183633,451044
414.751921,191102,263859,451302,298552,203738,306204,3197956,7019939,34282,97319,1613194,1304514,3648703,81748,251223,5443908
414.873918,643311,1178503,11370617,1970486,3169308,6496984,13695227,430344,13539167,6787,5135680,29159573,11300210,4608584,4198410,5398788
414.880635,1609694,9248623,156795885,688276,24671544,8532795,2142217,1289902,2592707,119750964,319193309,29263660,2832414,2742222,9355814,24913948
415.208336,362407,892913,6260807,13715734,16378845,3807579,7787338,602268,8461611,549434,2247017,17312706,6651090,3160704,20009198,3365911
415.215908,86405,3978047,184311603,17039002,36306738,42313009,2053115,1203629,19096569,6815016,26262176,14945114,1343228,9054051,5982162,9912088
415.252897,25192319,7120229,49921383,225902423,559008,425317361,7764773,5983907,8392162,652361864,741621639,454846451,3986337,3326872,935178,572674483
415.54226,213989,656832,1957774,1179387,5896386,1400296,2600633,392766,3667345,3226,1355509,6004885,2398078,3343049,8388329,1254382
415.720102,270756,4822932,198872663,118784,5764156,256373,107822,3720408,1456252,40186379,4316185,608845,757450,11348778,127154,277272
415.729461,1027254,30640102,11275538,75807734,138972351,244253558,1014865,16368737,13129395,2010347,12301045,316686967,2694398,1706972,19991514,4797403
415.729687,15342412,470504,64638085,4745723,8550098,1834218,10664504,530033,2081789,55289816,147632551,2509296,18349205,758253,5631876,767918
415.980984,1695177,114875,5371536,72780,3484933,8180175,1607503,45754,186712,50646,1241579,4132550,2567839,0,2304493,2300207
416.221596,26604410,2995937,41886054,9980678,14654005,30609301,10726537,3213917,10875962,3291853,4285423,68664775,4453750,14896487,37434236,23477574
416.224935,2184931,5736743,11197905,20546449,11334813,5092111,13776036,2606641,8384429,216202,4018725,18943634,25228272,8812245,2548184,746892
416.227333,5504992,1376352,4278781,5144305,1931888,8186181,4336375,944155,2113843,19024240,60737920,4099918,10525720,515714,1248975,2656502
416.230958,16059989,11000392,7171584,51136033,37384326,113192502,8810835,5805844,4129491,1415912,6579006,108547812,42042294,9664489,4325002,1724089
416.231711,1404348,418016,5446906,54368145,4159887,7232965,1244077,572875,2791030,141991,11766088,3414588,2228003,2658642,3184714,1803833
416.256414,136067210,42481,18896466,10189010,0,31453985,0,457752,4624342,8018764,48384211,39006196,54887,1118724,18816692,36643895
416.256738,272249911,104358,9063577,21712855,121757,55863062,228468939,18266,17127439,61098713,79897403,27354313,44077907,10987069,1008255,37645264
416.256749,35122876,0,13109404,11069217,38709156,41673146,0,0,2026317,85500653,52866836,85714546,188880,2252217,1709132,50366067
416.256931,973411422,52800,7604688,15097879,232085,37878684,160140830,140790,28119003,32526853,49823681,34052055,2839245,868318,757693,47767727
416.257102,4576632,563374,29562647,25075065,3354336,72369718,512581,0,10975758,126393428,155224530,77500516,49449,366198,2985828,54183929
416.732338,413002,2372772,3474625,7905996,10971803,28964061,0,1070347,387137,1714163,1712944,20397591,814551,1057502,1844573,1897552
416.752058,1855065,123675,0,68983,4074527,5476447,416622,208784,53248,3578158,928053,6837005,3786148,38702,1290977,15015982
418.19856,6055783,15217849,363199084,15276271,5682516,155222894,5286485,15417241,68946771,554979696,236731319,22176291,4987046,289993186,3901769,20514106
418.262239,303722,1610681,60034356,1665555,174330,316239688,565110,5527280,33686,84163511,430828490,341063368,2957524,210564,102555,346084186
418.55928,227376,0,46302564,145335,26912995,46544191,36301,0,216520,16068389,11867329,151185921,72811,69305,4245509,68544243
418.56015,159122,72529,0,42027903,1440222,200137734,259223,15732,83504776,222355,6453985,16502020,207568,39799806,485931,11097427
418.560464,62918,424180,170507,53732080,327560,40383336,14984,57289,169714990,8872661,67210916,0,0,957704,51601,46264
418.893782,2634935,94599,22401637,7950160,16765934,14499214,661087,87169,230552,9360993,7033617,62413746,576876,133492,1843993,31977071
418.894704,246793,2132373,1096196,22969007,3415887,46083886,101994,974316,71105248,6487922,46145321,2472815,102736,8604778,2820649,3913792
418.894804,2571474,565735,1144595,16733540,1758650,104273300,864443,181246,12543053,454977,3595558,10390660,2580123,16410883,690464,11404821
419.202009,101242,6542270,4257751,3025732,25064183,321407,885394,1318402,8411883,0,6164378,4137845,24062790,14916817,3859055,10889494
419.21843,8195484,108344657,3114688,5906643,10046744,4917076,12096750,2227068,3586434,9980546,13229192,2115119,16444944,2361992,2905009,1753142
419.218731,4929630,7042177,24197582,69475753,4768425,41662491,4532542,3460226,1409697,61821099,4413432,16272699,6171253,1584843,5681379,2297489
419.228927,2371766,2823395,5661281,4236864,14119623,15709213,6425364,5799944,1462224,6067124,6113599,18442129,6303611,638200,4779605,2936554
420.205787,425883,45392349,2780792,653217,8229475,9456240,553328,4072536,870253,5193917,1190193,47504841,1061078,536971,4238214,7610908
420.760513,15751492,18846365,6480859,799476,3939103,52462991,36474975,71317007,1268836,16897467,3079750,31926567,32612097,1040649,5191096,1661930
420.860542,574128,2490773,6193385,812557,10010667,15556618,1226635,3394685,520183,3152561,53303587,802937569,958408,527097,24921276,1608841120
421.203834,1540342,3481826,13522377,32715560,1096859,19020616,3255224,1781883,1783506,3504824,4436025,2304067,1602415,14816095,1090435,3974965
421.217293,25491210,26221089,67567511,46366062,3143450,16539220,27379145,9372212,10902220,4182600,5909491,4679084,41899008,3962379,2641286,3720372
421.230014,1784115,19948934,2125376,15285677,753783,5631382,3808148,1406597,21045884,6800447,7487299,1980193,1816932,335151,1103528,1572758
421.24421,598279,9303064,10359207,66024906,26451288,14233354,3180389,17004345,27150716,2218372,7768563,15491103,3095364,1372310,13826983,7083747
421.549259,786700,1174986,12101095,1231733,877523,1533918,961459,790146,5517230,9548316,8805460,1991980,969378,221039,837570,676400
421.710151,1120416,265565,2291747,211524,31150294,5096310,3318953,446106,1417532,0,2320322,3640452,6521698,1449587,1732099,2953444
421.710198,181331,71007,1396740,474822,3181511,0,7571948,1036273,8417310,655830,4393608,10666844,881591,2097294,22778364,20717636
421.944092,63757,1995068,523660,801656,39736148,2621897,827221,441308,1972618,2822,396378,1792663,709398,518311,57093430,1569674
421.978412,31231,144172,468754023,8815260,0,208660240,0,184629,70930734,267691487,210615590,166979455,0,45617774,0,139952929
422.239921,1187974,49144393,10722406,129418510,19273955,33905823,4027359,19431283,11588265,5643193,6090384,17243501,8177367,1674611,3133575,34061098
422.530272,228881,1031408,353934607,511543,490556815,953047,164275,9816148,1359555,283267,10721848,4614538,812229,579732,72694798,10390855
422.730586,275717,13847952,806567328,26575755,1755995,141815916,359587,18888213,274577873,75730693,249442694,99824247,154893,47954871,276953,67534735
423.207642,122276,15646376,5734214,435048841,10920198,64107112,6699181,23423375,114366658,6322723,6663134,12168247,25354449,117395407,16020361,5511111
